,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
1700,https://www.leasebreak.com/short-term-rental-details/154114/267-71st-street,"267 71st Street, 2",2200,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Jack Chiu, (917) 375-XXXXClick to view",,Condop,Bay Ridge, Brooklyn,"{'lat': 40.7790117, 'lng': -73.98424299999999}"
1701,https://www.leasebreak.com/short-term-rental-details/154373/180-5th-avenue,"180 5th Avenue, 5",2200,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",Studio,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Charlie Pigott, (718) 832-XXXXClick to view",,Coop,Park Slope, Brooklyn,"{'lat': 40.7412862, 'lng': -73.9901458}"
1702,https://www.leasebreak.com/short-term-rental-details/126479/2130-83rd-street,"2130 83rd Street, 2",2200,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Private Outdoor Space', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Bensonhurst, Brooklyn,"{'lat': 40.6043604, 'lng': -73.9935856}"
1703,https://www.leasebreak.com/short-term-rental-details/142873/2025-nostrand-avenue,"2025 Nostrand Avenue, 2-F",2200,13 MONTH MIN,Immediate,"Aug 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Warren Lewis Sothebys Internat...],"David Ratner, (718) 747-XXXXClick to view",700,,Flatbush, Brooklyn,"{'lat': 40.6360444, 'lng': -73.9477728}"
1704,https://www.leasebreak.com/short-term-rental-details/127258/403-fenimore-street,"403 Fenimore Street, 2",2200,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Douglas Elliman],1020,,Condop,Prospect Lefferts Gardens, Brooklyn,"{'lat': 40.65898869999999, 'lng': -73.9491275}"
1705,https://www.leasebreak.com/short-term-rental-details/146998/200-withers-street,"200 Withers Street, 1-A",2200,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Townhouse/house,Probably. Please confirm.,Greenpoint, Brooklyn,"{'lat': 40.717256, 'lng': -73.943522}"
1706,https://www.leasebreak.com/short-term-rental-details/136003/203-17th-street,"203 17th Street, 20",2200,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Park Slope, Brooklyn,"{'lat': 40.6647009, 'lng': -73.9924149}"
1707,https://www.leasebreak.com/short-term-rental-details/153677/181-freeman-street,"181 Freeman Street, 1F",2200,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran],,Townhouse/house,Probably. Please confirm.,Greenpoint, Brooklyn,"{'lat': 40.7346869, 'lng': -73.95436699999999}"
1708,https://www.leasebreak.com/short-term-rental-details/152911/447-rogers-avenue,"447 Rogers Avenue, 1-L",2200,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Susie Park, (917) 577-XXXXClick to view",,Townhouse/house,Prospect Lefferts Gardens, Brooklyn,"{'lat': 40.66161719999999, 'lng': -73.9534096}"
1709,https://www.leasebreak.com/short-term-rental-details/154710/227-67th-street,"227 67th Street, 1",2200,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",1,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Compass],"Maryanne Farrell, (917) 304-XXXXClick to view",598,,Bay Ridge, Brooklyn,"{'lat': 40.638453, 'lng': -74.026178}"
