,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
6100,https://www.leasebreak.com/short-term-rental-details/150234/1635-lexington-avenue,"1635 Lexington Avenue, 7-B",2995,6 MONTH MIN,"Aug 01, 2019","Jan 31, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Elevator']",Short Term Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.,Upper East Side, Manhattan,"{'lat': 40.7905603, 'lng': -73.9472333}"
6101,https://www.leasebreak.com/short-term-rental-details/153563/620-west-149th-street,"620 West 149th Street, 4-C",2995,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Compass],,Rental building,Probably. Please confirm.,Hamilton Heights, Manhattan,"{'lat': 40.8292971, 'lng': -73.94971819999999}"
6102,https://www.leasebreak.com/short-term-rental-details/150774/349-east-58th-street,"349 East 58th Street, 3F",2995,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bold New York],,Rental building,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7594411, 'lng': -73.9629149}"
6103,https://www.leasebreak.com/short-term-rental-details/152569/333-east-45th-street,"333 East 45th Street, 6A",2995,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Halstead],,Condo,Probably. Please confirm.,Midtown East, Manhattan,"{'lat': 40.7513557, 'lng': -73.9693369}"
6104,https://www.leasebreak.com/short-term-rental-details/146963/410-east-59th-street,"410 East 59th Street, 1-A",2990,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.,Midtown East, Manhattan,"{'lat': 40.7591806, 'lng': -73.9613537}"
6105,https://www.leasebreak.com/short-term-rental-details/149564/165-mulberry-street,"165 Mulberry Street, 3",2990,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bond New York],,Rental building,Probably. Please confirm.,Little Italy / Chinatown, Manhattan,"{'lat': 40.719862, 'lng': -73.997373}"
6106,https://www.leasebreak.com/short-term-rental-details/147535/2-water-street,2 Water Street,2990,4 MONTH MIN,Immediate,"Oct 31, 2019",Just a Room,2 (Private),Any,"['Renovated', 'Superb Views', 'Exceptional Light', 'Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Apartment Share,Tenant/Renter ,,Rental building,Yes,Financial District, Manhattan,"{'lat': 40.7029868, 'lng': -74.0127983}"
6107,https://www.leasebreak.com/short-term-rental-details/143989/210-east-47th-street,"210 East 47th Street, 5A",2990,1 MONTH MIN,"Jul 06, 2019","Aug 05, 2019",Studio,1,Furnished Only,"['Doorman', 'Elevator']",Short Term Rental,Agent/Broker [Direct Properties New York ],Condo,Yes,The poster of this listing is charging a brokerage fee.,Midtown East, Manhattan,"{'lat': 40.7535584, 'lng': -73.971712}"
6108,https://www.leasebreak.com/short-term-rental-details/143990/210-east-47th-street,"210 East 47th Street, 7F",2990,1 MONTH MIN,Immediate,"Aug 07, 2019",Studio,1,Furnished Only,"['Doorman', 'Elevator']",Sublease,Agent/Broker [Direct Properties New York ],Condo,Yes,The poster of this listing is charging a brokerage fee.,Midtown West, Manhattan,"{'lat': 40.7542488, 'lng': -73.9724367}"
6109,https://www.leasebreak.com/short-term-rental-details/150481/126-macdougal-street,"126 Macdougal Street, 4D",2990,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bond New York],,Rental building,Probably. Please confirm.,Greenwich Village / Noho, Manhattan,"{'lat': 40.7301024, 'lng': -74.0003211}"
6110,https://www.leasebreak.com/short-term-rental-details/151798/165-mulberry-street,"165 Mulberry Street, 9",2990,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bond New York],,Rental building,Probably. Please confirm.,Little Italy / Chinatown, Manhattan,"{'lat': 40.719862, 'lng': -73.997373}"
6111,https://www.leasebreak.com/short-term-rental-details/117309/98-8th-avenue,"98 8th Avenue, 3F",2980,1 MONTH MIN,Immediate,"Aug 02, 2019",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Condo,Probably. Please confirm.,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7402199, 'lng': -74.00191}"
6112,https://www.leasebreak.com/short-term-rental-details/120070/331-west-89th-street,"331 West 89th Street, 3-A",2975,12 MONTH MIN,Immediate,"Jul 01, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],,Coop,Probably. Please confirm.,Upper West Side, Manhattan,"{'lat': 40.7915737, 'lng': -73.9777573}"
