,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
3600,https://www.leasebreak.com/short-term-rental-details/152967/255-hudson-street,"255 Hudson Street, 7G",6000,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",1,1.5,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Stribling & Associates],"Jeffrey L.t. Stockwell, (917) 449-XXXXClick to view",904,,Soho / Nolita, Manhattan,"{'lat': 40.7247255, 'lng': -74.0081158}"
3601,https://www.leasebreak.com/short-term-rental-details/129671/145-mulberry-street,"145 Mulberry Street, PHC",6000,1 MONTH MIN,"Jul 20, 2019","Aug 19, 2019",2,1,Furnished Only,[],Short Term Rental,Agent/Broker [APT212],Rental building,Yes,The poster of this listing is charging a brokerage fee.,Soho / Nolita, Manhattan,"{'lat': 40.718959, 'lng': -73.99773789999999}"
3602,https://www.leasebreak.com/short-term-rental-details/154763/300-east-64th-street,"300 East 64th Street, 8C",6000,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Furnished Only,"['Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [LG Fairmont Group],650,,Rental building,Upper East Side, Manhattan,"{'lat': 40.7634372, 'lng': -73.96171799999999}"
3603,https://www.leasebreak.com/short-term-rental-details/129166/15-william-street,"15 William Street, D2",6000,12 MONTH MIN,Immediate,"Jul 02, 2020",1,2,Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Davina Arroyave, (305) 798-XXXXClick to view",1065,,Financial District, Manhattan,"{'lat': 40.7052612, 'lng': -74.0103446}"
3604,https://www.leasebreak.com/short-term-rental-details/69265/219-east-12th-street,"219 East 12th Street, 1",6000,12 MONTH MIN,Immediate,"Jul 01, 2020",1,1,Furnished Only,"['Washer / Dryer', 'Loft']",Standard 12 Month Rental,Agent/Broker [Compass],"Elkin J. Serna, (917) 578-XXXXClick to view",915,,East Village, Manhattan,"{'lat': 40.7316704, 'lng': -73.98697440000001}"
3605,https://www.leasebreak.com/short-term-rental-details/153770/1-irving-place,"1 Irving Place, G9A",6000,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Ron Pamposa, (718) 422-XXXXClick to view","James Barry, (718) 422-XXXXClick to view",741,Gramercy Park, Manhattan,"{'lat': 'NA', 'lng': 'NA'}"
3606,https://www.leasebreak.com/short-term-rental-details/149164/155-west-70th-street,"155 West 70th Street, 11F",6000,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",2,2,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Condo,Probably. Please confirm.,Upper West Side, Manhattan,"{'lat': 40.777157, 'lng': -73.98161}"
3607,https://www.leasebreak.com/short-term-rental-details/130989/107-west-25th-street,"107 West 25th Street, 2D",6000,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Keller Williams NYC],1250,,Coop,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.738829, 'lng': -73.992041}"
3608,https://www.leasebreak.com/short-term-rental-details/139439/77-park-avenue,"77 Park Avenue, 12-D",6000,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Compass],1400,,Condo,Murray Hill / Kips Bay, Manhattan,"{'lat': 40.7498926, 'lng': -73.9787071}"
3609,https://www.leasebreak.com/short-term-rental-details/151727/305-east-86th-street,305 East 86th Street,6000,1 MONTH MIN,"Jul 27, 2019","Aug 26, 2019",2,1,Furnished Only,"['Renovated', 'Superb Views', 'Exceptional Light', 'Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Short Term Rental,Professional Landlord ,Rental building,Yes,The poster of this listing is NOT charging a brokerage fee.,Upper East Side, Manhattan,"{'lat': 40.7776858, 'lng': -73.9511449}"
