,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
400,https://www.leasebreak.com/short-term-rental-details/154198/90-sullivan-place,"90 Sullivan Place, PH-A",4995,12 MONTH MIN,"Jul 14, 2019","Jul 13, 2020",4,3,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Bold New York],1534,,Rental building,Crown Heights, Brooklyn,"{'lat': 40.663995, 'lng': -73.958167}"
401,https://www.leasebreak.com/short-term-rental-details/149367/233-madison-street,"233 Madison Street, 1",4995,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Brown Harris Stevens],"Nadine Adamson, (212) 452-XXXXClick to view","Robert Kelsey Hall, (212) 396-XXXXClick to view",2000,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.7496883, 'lng': -73.9812153}"
402,https://www.leasebreak.com/short-term-rental-details/153513/172-huntington-street,"172 Huntington Street, 1-FR",4995,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,2,Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Louna Suberro, (631) 241-XXXXClick to view",1700,,Carroll Gardens, Brooklyn,"{'lat': 40.6758333, 'lng': -73.9995536}"
403,https://www.leasebreak.com/short-term-rental-details/150749/125-court-street,"125 Court Street, 6-NE",4995,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Warren Lewis Sothebys Internat...],1006,,Rental building,Downtown Brooklyn, Brooklyn,"{'lat': 40.8060765, 'lng': -73.9418929}"
404,https://www.leasebreak.com/short-term-rental-details/144614/499-grand-street,"499 Grand Street, 3R",4995,12 MONTH MIN,Immediate,"Jul 02, 2020",4,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Living New York],6,,Rental building,Williamsburg, Brooklyn,"{'lat': 40.71111579999999, 'lng': -73.9513673}"
405,https://www.leasebreak.com/short-term-rental-details/152250/531-3rd-street,"531 3rd Street, 1",4975,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,1,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],,Rental building,Probably. Please confirm.,Park Slope, Brooklyn,"{'lat': 40.67024, 'lng': -73.977333}"
406,https://www.leasebreak.com/short-term-rental-details/154990/181-front-street,"181 Front Street, 11-A",4964,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Halstead Property New Developm...],,Rental building,Probably. Please confirm.,Dumbo, Brooklyn,"{'lat': 40.7023953, 'lng': -73.9860171}"
407,https://www.leasebreak.com/short-term-rental-details/153644/475-clermont-avenue,"475 Clermont Avenue, 340B",4960,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Fort Greene, Brooklyn,"{'lat': 40.6841068, 'lng': -73.9690446}"
408,https://www.leasebreak.com/short-term-rental-details/152321/181-front-street,"181 Front Street, 8G",4956,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Halstead Property New Developm...],,Rental building,Probably. Please confirm.,Dumbo, Brooklyn,"{'lat': 40.7023953, 'lng': -73.9860171}"
409,https://www.leasebreak.com/short-term-rental-details/133006/713-knickerbocker-avenue,"713 Knickerbocker Avenue, 3",4950,5 MONTH MIN,"Aug 01, 2019","Dec 31, 2019",4,2,Furnished Only,"['Renovated', 'Washer / Dryer', 'Walk-up']",Short Term Rental,Agent/Broker [Urban Living],"Jeanne Tuhonon Some, (212) 689-XXXXClick to view",1500,,Bushwick, Brooklyn,"{'lat': 40.694323, 'lng': -73.910012}"
