,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
6400,https://www.leasebreak.com/short-term-rental-details/148272/300-east-46th-street,"300 East 46th Street, 16-L",2750,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [MNS],,Rental building,Probably. Please confirm.,Midtown East, Manhattan,"{'lat': 40.7520952, 'lng': -73.9700943}"
6401,https://www.leasebreak.com/short-term-rental-details/146996/207-west-115th-street,"207 West 115th Street, 20",2750,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.,West Harlem, Manhattan,"{'lat': 40.8030792, 'lng': -73.953777}"
6402,https://www.leasebreak.com/short-term-rental-details/146232/99-john-street,"99 John Street, 1018",2750,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [NY Living Solutions],600,,Condo,Financial District, Manhattan,"{'lat': 40.7081734, 'lng': -74.0061223}"
6403,https://www.leasebreak.com/short-term-rental-details/146239/412-east-9th-street,"412 East 9th Street, 18",2750,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Halstead],,Condo,Probably. Please confirm.,East Village, Manhattan,"{'lat': 40.7277536, 'lng': -73.9842867}"
6404,https://www.leasebreak.com/short-term-rental-details/149841/1721-lexington-avenue,"1721 Lexington Avenue, 3",2750,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bond New York],"Thomas Smith, (917) 684-XXXXClick to view",,Rental building,West Harlem, Manhattan,"{'lat': 40.79314129999999, 'lng': -73.9453849}"
6405,https://www.leasebreak.com/short-term-rental-details/150107/405-east-82nd-street,"405 East 82nd Street, 4-G",2750,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",1,1,Unfurnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Compass],450,,Coop,Upper East Side, Manhattan,"{'lat': 40.7742268, 'lng': -73.95063139999999}"
6406,https://www.leasebreak.com/short-term-rental-details/143964/601-east-11th-street,"601 East 11th Street, 2-A",2750,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.,East Village, Manhattan,"{'lat': 40.7274737, 'lng': -73.9791691}"
6407,https://www.leasebreak.com/short-term-rental-details/153952/140-west-10th-street,"140 West 10th Street, 2RE",2750,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bond New York],,Coop,Probably. Please confirm.,Greenwich Village / Noho, Manhattan,"{'lat': 40.7344669, 'lng': -74.0007016}"
6408,https://www.leasebreak.com/short-term-rental-details/117862/165-christopher-street,"165 Christopher Street, 3-O",2750,12 MONTH MIN,Immediate,"Jul 01, 2020",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Compass],"Jill Damico, (516) 993-XXXXClick to view","Margo Rogers, (978) 337-XXXXClick to view",,West Village / Meatpacking District, Manhattan,"{'lat': 40.7330157, 'lng': -74.00885029999999}"
6409,https://www.leasebreak.com/short-term-rental-details/153196/240-west-122nd-street,"240 West 122nd Street, 4B",2750,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bold New York],703,,Rental building,West Harlem, Manhattan,"{'lat': 40.807657, 'lng': -73.951824}"
