,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
200,https://www.leasebreak.com/short-term-rental-details/139804/46-fort-greene-place,"46 Fort Greene Place, 1",8795,12 MONTH MIN,Immediate,"Jul 02, 2020",4,2,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Billy Nacey, (718) 923-XXXXClick to view",,Townhouse/house,Fort Greene, Brooklyn,"{'lat': 40.688508, 'lng': -73.976981}"
201,https://www.leasebreak.com/short-term-rental-details/129334/2-pierrepont-street,"2 Pierrepont Street, 801D",8575,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Rental building,Probably. Please confirm.,Brooklyn Heights, Brooklyn,"{'lat': 40.6961119, 'lng': -73.9970033}"
202,https://www.leasebreak.com/short-term-rental-details/152376/731-putnam-avenue,"731 Putnam Avenue, TOWNHOUSE",8500,12 MONTH MIN,Immediate,"Jul 02, 2020",5+,4.5,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Halstead],"Ban H Leow, (718) 613-XXXXClick to view",3768,,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.6862585, 'lng': -73.9322048}"
203,https://www.leasebreak.com/short-term-rental-details/154209/291-sterling-place,"291 Sterling Place, 2",8500,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",4,2,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],,Rental building,Probably. Please confirm.,Prospect Heights, Brooklyn,"{'lat': 40.675911, 'lng': -73.9682739}"
204,https://www.leasebreak.com/short-term-rental-details/153751/100-jay-street,"100 Jay Street, 21A",8500,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2.5,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Halstead],1711,,Condo,Dumbo, Brooklyn,"{'lat': 40.7019049, 'lng': -73.98718099999999}"
205,https://www.leasebreak.com/short-term-rental-details/152058/435a-classon-avenue,"435A Classon Avenue, 2",8500,12 MONTH MIN,Immediate,"Jul 02, 2020",4,3,Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Townhouse/house,Probably. Please confirm.,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.6994625, 'lng': -73.96112409999999}"
206,https://www.leasebreak.com/short-term-rental-details/148784/438-7th-street,"438 7th Street, 2",8400,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",4,2,Furnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Park Slope, Brooklyn,"{'lat': 40.6683706, 'lng': -73.98156809999999}"
207,https://www.leasebreak.com/short-term-rental-details/148758/153-remsen-street,"153 Remsen Street, 16-BB",8333,12 MONTH MIN,Immediate,"Jul 02, 2020",3,3,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Zac Flynt, (212) 957-XXXXClick to view",,Rental building,Brooklyn Heights, Brooklyn,"{'lat': 40.6936288, 'lng': -73.9921064}"
208,https://www.leasebreak.com/short-term-rental-details/143313/115a-king-street,"115A King Street, Entire Building",8250,12 MONTH MIN,Immediate,"Jul 02, 2020",Entire Building,N/A,Unfurnished Only,"['Private Outdoor Space', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Rafael Vieira, (212) 920-XXXXClick to view",,Townhouse/house,Red Hook, Brooklyn,"{'lat': 40.677803, 'lng': -74.0112395}"
209,https://www.leasebreak.com/short-term-rental-details/155133/429-kent-avenue,"429 Kent Avenue, D-317",8250,12 MONTH MIN,Immediate,"Jul 02, 2020",3,3.5,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Compass],"Lior Barak, (917) 549-XXXXClick to view","Stephen Filipponi, (917) 693-XXXXClick to view",2261,Williamsburg, Brooklyn,"{'lat': 40.7095402, 'lng': -73.96779839999999}"
210,https://www.leasebreak.com/short-term-rental-details/154690/415-red-hook-lane,"415 Red Hook Lane, 21-B",8200,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",3,2,Unfurnished Only,"['Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Zac Flynt, (212) 957-XXXXClick to view",,Rental building,Downtown Brooklyn, Brooklyn,"{'lat': 40.6912003, 'lng': -73.98882789999999}"
211,https://www.leasebreak.com/short-term-rental-details/144447/41-eastern-parkway,"41 Eastern Parkway, 4A",8000,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Stribling & Associates],,Coop,Probably. Please confirm.,Prospect Heights, Brooklyn,"{'lat': 40.673214, 'lng': -73.96706139999999}"
