,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
2800,https://www.leasebreak.com/short-term-rental-details/120796/160-central-park-south,"160 Central Park South, 2907",10500,1 MONTH MIN,Immediate,"Aug 02, 2019",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Short Term Rental,Agent/Broker [CitiSuites International Realt...],826,,Condo,Midtown West, Manhattan,"{'lat': 40.7662925, 'lng': -73.9785079}"
2801,https://www.leasebreak.com/short-term-rental-details/151009/23-east-22nd-street,"23 East 22nd Street, 7A",10500,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Serena Wu, (347) 653-XXXXClick to view",1243,,Flatiron, Manhattan,"{'lat': 40.7403115, 'lng': -73.98817269999999}"
2802,https://www.leasebreak.com/short-term-rental-details/154874/30-morningside-drive,"30 Morningside Drive, 3-B",10500,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Nancy Packes Inc.],1280,,Rental building,Morningside Heights, Manhattan,"{'lat': 40.8045301, 'lng': -73.9606536}"
2803,https://www.leasebreak.com/short-term-rental-details/149411/222-east-44th-street,"222 East 44th Street, 38E",10431,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Washer / Dryer', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.751436, 'lng': -73.9726474}"
2804,https://www.leasebreak.com/short-term-rental-details/155112/50-murray-street,"50 Murray Street, 518",10300,12 MONTH MIN,Immediate,"Jul 02, 2020",3,3,Unfurnished Only,"['Pet Friendly', 'Gym', 'Loft']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Condo,Probably. Please confirm.,Tribeca, Manhattan,"{'lat': 40.7139102, 'lng': -74.009646}"
2805,https://www.leasebreak.com/short-term-rental-details/152004/30-morningside-drive,"30 Morningside Drive, 309",10292,13 MONTH MIN,Immediate,"Aug 01, 2020",3,2,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Nancy Packes Inc.],1389,,Rental building,Morningside Heights, Manhattan,"{'lat': 40.8042917, 'lng': -73.9603413}"
2806,https://www.leasebreak.com/short-term-rental-details/70177/85-west-broadway,"85 West Broadway, 11-W",10250,12 MONTH MIN,Immediate,"Jul 01, 2020",2,2,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym', 'Hotel']",Standard 12 Month Rental,Agent/Broker [Compass],"Lewis Friedman, (917) 450-XXXXClick to view",1044,,Tribeca, Manhattan,"{'lat': 40.7151997, 'lng': -74.0091202}"
2807,https://www.leasebreak.com/short-term-rental-details/142954/641-5th-avenue,"641 5th Avenue, 41G",10250,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Elevator', 'Doorman', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],1521,,Condo,Midtown West, Manhattan,"{'lat': 40.7591618, 'lng': -73.976385}"
2808,https://www.leasebreak.com/short-term-rental-details/151934/318-west-52nd-street,"318 West 52nd Street, PHD",10250,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2,Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Robert Varvara, (212) 605-XXXXClick to view","Tim Malone, (212) 605-XXXXClick to view",1409,Midtown West, Manhattan,"{'lat': 40.763836, 'lng': -73.98647249999999}"
2809,https://www.leasebreak.com/short-term-rental-details/152129/130-west-19th-street,"130 West 19th Street, 3E",10200,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,2,Furnished Only,"['Washer / Dryer', 'Elevator', 'Doorman']",Standard 12 Month Rental,Agent/Broker [LG Fairmont Group],1500,,Condo,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.74092050000001, 'lng': -73.9961938}"
