,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
6800,https://www.leasebreak.com/short-term-rental-details/154925/514-east-88th-street,"514 East 88th Street, 4-C",2449,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Josh Sarnell, (212) 957-XXXXClick to view",,Rental building,Upper East Side, Manhattan,"{'lat': 40.776636, 'lng': -73.94536099999999}"
6801,https://www.leasebreak.com/short-term-rental-details/154926/514-east-88th-street,"514 East 88th Street, 3-B",2449,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Josh Sarnell, (212) 957-XXXXClick to view",,Rental building,Upper East Side, Manhattan,"{'lat': 40.776636, 'lng': -73.94536099999999}"
6802,https://www.leasebreak.com/short-term-rental-details/73562/466-west-23rd-street,"466 West 23rd Street, 1-A",2449,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [MNS],,Rental building,Probably. Please confirm.,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.747318, 'lng': -74.003998}"
6803,https://www.leasebreak.com/short-term-rental-details/153335/510-east-88th-street,"510 East 88th Street, 4-C",2449,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Josh Sarnell, (212) 957-XXXXClick to view",,Rental building,Upper East Side, Manhattan,"{'lat': 40.7767258, 'lng': -73.9455571}"
6804,https://www.leasebreak.com/short-term-rental-details/154917/324-east-61st-street,"324 East 61st Street, 5-RW",2447,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Josh Sarnell, (212) 957-XXXXClick to view",,Rental building,Upper East Side, Manhattan,"{'lat': 40.7611783, 'lng': -73.96232049999999}"
6805,https://www.leasebreak.com/short-term-rental-details/151532/1-west-street,1 West Street,2446,10.5 MONTH MIN,"Jul 20, 2019","May 31, 2020",Studio,1,Any,"['Renovated', 'Exceptional Light', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Lease Assignment,Tenant/Renter ,,Rental building,Yes,Financial District, Manhattan,"{'lat': 40.705242, 'lng': -74.01612349999999}"
6806,https://www.leasebreak.com/short-term-rental-details/154363/309-east-61st-street,"309 East 61st Street, 11",2443,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [BOLD New York],,Rental building,Probably. Please confirm.,Upper East Side, Manhattan,"{'lat': 40.7616901, 'lng': -73.9626906}"
6807,https://www.leasebreak.com/short-term-rental-details/150587/175-west-90th-street,"175 West 90th Street, 15EK",2442,12 MONTH MIN,Immediate,"Jul 03, 2020",Studio,1,Furnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.,Upper West Side, Manhattan,"{'lat': 40.7904254, 'lng': -73.9726003}"
6808,https://www.leasebreak.com/short-term-rental-details/77160/445-east-83rd-street,"445 East 83rd Street, 4-EF",2431,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker ,"Joseph George, (917) 515-XXXXClick to view",,Rental building,Upper East Side, Manhattan,"{'lat': 40.7744458, 'lng': -73.949139}"
6809,https://www.leasebreak.com/short-term-rental-details/141665/329-pleasant-avenue,"329 Pleasant Avenue, 8-B",2430,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Klara Madlin Real Estate],"Ann Ferguson, (917) 848-XXXXClick to view",577,,East Harlem, Manhattan,"{'lat': 40.7960692, 'lng': -73.9326176}"
