,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
1300,https://www.leasebreak.com/short-term-rental-details/147242/701-greene-avenue,"701 Greene Avenue, 3",2650,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Ali Sherbach, (516) 770-XXXXClick to view",,Townhouse/house,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.6898414, 'lng': -73.9404488}"
1301,https://www.leasebreak.com/short-term-rental-details/143156/606-17th-street,"606 17th Street, 3",2650,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],,Rental building,Probably. Please confirm.,Windsor Terrace, Brooklyn,"{'lat': 40.6559936, 'lng': -73.9787903}"
1302,https://www.leasebreak.com/short-term-rental-details/154420/318-carroll-street,"318 Carroll Street, 2",2650,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Tyler Vincent Real Estate],750,,Townhouse/house,Carroll Gardens, Brooklyn,"{'lat': 40.6792235, 'lng': -73.9922234}"
1303,https://www.leasebreak.com/short-term-rental-details/141144/483-hancock-street,"483 Hancock Street, 3",2650,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Halstead],"Howard Ramlal, (718) 613-XXXXClick to view",768,,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.6843239, 'lng': -73.936309}"
1304,https://www.leasebreak.com/short-term-rental-details/151434/851-lincoln-place,851 Lincoln Place,2650,2 MONTH MIN,Immediate,"Aug 31, 2019",3,1,Unfurnished Only,"['Exceptional Light', 'Pet Friendly']",Sublease,Tenant/Renter ,,Townhouse/house,No,Crown Heights, Brooklyn,"{'lat': 40.6708939, 'lng': -73.948289}"
1305,https://www.leasebreak.com/short-term-rental-details/153256/138-beadel-street,"138 Beadel Street, 2",2650,1 MONTH MIN,Immediate,"Aug 01, 2019",2,1,Unfurnished Only,['Walk-up'],Short Term Rental,Agent/Broker [Compass],"Emilio Martinez, (212) 365-XXXXClick to view",1000,,Greenpoint, Brooklyn,"{'lat': 40.7221125, 'lng': -73.9354195}"
1306,https://www.leasebreak.com/short-term-rental-details/151979/201-marion-street,"201 Marion Street, 2R",2650,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1.5,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Native Real Estate],"Bram Lefevere, (347) 348-XXXXClick to view",,Rental building,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.6806799, 'lng': -73.9217221}"
1307,https://www.leasebreak.com/short-term-rental-details/148415/240-st-nicholas-avenue,"240 St Nicholas Avenue, 3-B",2650,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [MNS],"Michael Brooks, (646) 515-XXXXClick to view",,Rental building,Bushwick, Brooklyn,"{'lat': 40.8084209, 'lng': -73.9529653}"
1308,https://www.leasebreak.com/short-term-rental-details/139460/69-pineapple-street,"69 Pineapple Street, C1",2650,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Brick & Mortar],725,,Rental building,Brooklyn Heights, Brooklyn,"{'lat': 40.6983143, 'lng': -73.993161}"
1309,https://www.leasebreak.com/short-term-rental-details/152530/400-rugby-road,"400 Rugby Road, 4C",2650,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condo,Probably. Please confirm.,Ditmas Park, Brooklyn,"{'lat': 40.639702, 'lng': -73.9652802}"
1310,https://www.leasebreak.com/short-term-rental-details/147686/369-harman-street,"369 Harman Street, 4A",2650,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,1,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Level Group],740,,Condo,Bushwick, Brooklyn,"{'lat': 40.7015615, 'lng': -73.91754259999999}"
1311,https://www.leasebreak.com/short-term-rental-details/149485/195-clarkson-avenue,"195 Clarkson Avenue, 6-E",2650,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Compass],"Li Chuang, (408) 460-XXXXClick to view",,Rental building,Prospect Lefferts Gardens, Brooklyn,"{'lat': 40.6554069, 'lng': -73.95350150000002}"
1312,https://www.leasebreak.com/short-term-rental-details/149486/195-clarkson-avenue,"195 Clarkson Avenue, 4-D",2650,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Compass],"Li Chuang, (408) 460-XXXXClick to view",,Rental building,Prospect Lefferts Gardens, Brooklyn,"{'lat': 40.6554069, 'lng': -73.95350150000002}"
1313,https://www.leasebreak.com/short-term-rental-details/145648/2417-albemarle-road,"2417 Albemarle Road, 11-C",2650,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Compass],"Grace Rahmé, (949) 275-XXXXClick to view",,Condo,Flatbush, Brooklyn,"{'lat': 40.648102, 'lng': -73.95433299999999}"
1314,https://www.leasebreak.com/short-term-rental-details/152825/150-myrtle-avenue,"150 Myrtle Avenue, 2102",2650,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Compass],"Peter Michael Riolo, (917) 905-XXXXClick to view",496,,Fort Greene, Brooklyn,"{'lat': 40.6934737, 'lng': -73.98266290000001}"
1315,https://www.leasebreak.com/short-term-rental-details/152574/665-central-avenue,"665 Central Avenue, 3-L",2650,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.,Bushwick, Brooklyn,"{'lat': 40.687485, 'lng': -73.90603899999999}"
1316,https://www.leasebreak.com/short-term-rental-details/144123/1328-fulton-street,"1328 Fulton Street, P102",2640,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Charlie Lewis, (212) 848-XXXXClick to view","Joann Ebanks, (917) 364-XXXXClick to view",640,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.680057, 'lng': -73.9478195}"
1317,https://www.leasebreak.com/short-term-rental-details/154379/484-hancock-street,"484 Hancock Street, 1-B",2639,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.684014, 'lng': -73.9358654}"
1318,https://www.leasebreak.com/short-term-rental-details/154081/101-ocean-parkway,"101 Ocean Parkway, 4E",2635,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Brick & Mortar],"Jennifer Doscher, (718) 280-XXXXClick to view",820,,Kensington, Brooklyn,"{'lat': 40.6479404, 'lng': -73.974373}"
1319,https://www.leasebreak.com/short-term-rental-details/154803/733-rogers-avenue,"733 Rogers Avenue, 302",2631,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Michael Chira, (908) 930-XXXXClick to view","David Chira, (908) 930-XXXXClick to view",,Flatbush, Brooklyn,"{'lat': 40.653387, 'lng': -73.9525486}"
1320,https://www.leasebreak.com/short-term-rental-details/153930/55-north-5th-street,"55 North 5th Street, 308-W",2630,12 MONTH MIN,"Aug 05, 2019","Aug 04, 2020",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Scott Bennett, (917) 972-XXXXClick to view",,Condo,Williamsburg, Brooklyn,"{'lat': 40.7941273, 'lng': -73.97508669999999}"
1321,https://www.leasebreak.com/short-term-rental-details/154030/729-lafayette-avenue,"729 Lafayette Avenue, 2-E",2630,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1,Unfurnished Only,"['Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Ron Jennings, (718) 384-XXXXClick to view",,Condo,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.69092759999999, 'lng': -73.9440417}"
1322,https://www.leasebreak.com/short-term-rental-details/149692/117-119-thomas-s-boyland-street,"117-119 Thomas S Boyland Street, 4-B",2625,24.5 MONTH MIN,Immediate,"Jul 08, 2021",2,1,Unfurnished Only,"['Renovated', 'Superb Views', 'Exceptional Light', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Vickey Barron, (646) 960-XXXXClick to view","Jordan Caruso, (646) 740-XXXXClick to view",,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.681079, 'lng': -73.9138005}"
1323,https://www.leasebreak.com/short-term-rental-details/153773/21-india-street,"21 India Street, T-1407",2623,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Elevator', 'Doorman', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.,Greenpoint, Brooklyn,"{'lat': 40.7317838, 'lng': -73.9606728}"
1324,https://www.leasebreak.com/short-term-rental-details/148281/223-4th-avenue,"223 4th Avenue, 9-B",2613,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [MNS],"Kristina Gavrilova, (646) 287-XXXXClick to view",,Rental building,Park Slope, Brooklyn,"{'lat': 40.738829, 'lng': -73.992041}"
1325,https://www.leasebreak.com/short-term-rental-details/153257/733-rogers-avenue,"733 Rogers Avenue, 202",2608,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Michael Chira, (908) 930-XXXXClick to view","David Chira, (908) 930-XXXXClick to view",,Flatbush, Brooklyn,"{'lat': 40.653387, 'lng': -73.9525486}"
1326,https://www.leasebreak.com/short-term-rental-details/152066/463-17th-street,"463 17th Street, 3",2600,1 MONTH MIN,"Aug 01, 2019","Aug 31, 2019",2,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Short Term Rental,Agent/Broker [Compass],,Rental building,Probably. Please confirm.,Park Slope, Brooklyn,"{'lat': 40.6591106, 'lng': -73.9831177}"
1327,https://www.leasebreak.com/short-term-rental-details/154885/261-kingsland-avenue,"261 Kingsland Avenue, 2-L",2600,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [VORO NYC],750,,Townhouse/house,Greenpoint, Brooklyn,"{'lat': 40.7251916, 'lng': -73.94188059999999}"
1328,https://www.leasebreak.com/short-term-rental-details/154886/354-mc-guinness-boulevard,"354 Mc Guinness Boulevard, 3-R",2600,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [VORO NYC],,Rental building,Probably. Please confirm.,Greenpoint, Brooklyn,"{'lat': 40.7345942, 'lng': -73.9520833}"
1329,https://www.leasebreak.com/short-term-rental-details/152844/187a-6th-avenue,"187A 6th Avenue, GARDEN",2600,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Brownstone Real Estate LLC],,Rental building,Probably. Please confirm.,Park Slope, Brooklyn,"{'lat': 40.7266851, 'lng': -74.00381519999999}"
1330,https://www.leasebreak.com/short-term-rental-details/57367/29-furman-avenue,"29 Furman Avenue, 2-R",2600,12 MONTH MIN,Immediate,"Jul 01, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [DJK Residential],700,,Rental building,Bushwick, Brooklyn,"{'lat': 40.682204, 'lng': -73.9072084}"
1331,https://www.leasebreak.com/short-term-rental-details/153880/139-emerson-place,"139 Emerson Place, 107",2600,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",1,1,Unfurnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Triumph Property Group],,Rental building,Probably. Please confirm.,Clinton Hill, Brooklyn,"{'lat': 40.6931936, 'lng': -73.961744}"
1332,https://www.leasebreak.com/short-term-rental-details/155161/222-17th-street,"222 17th Street, 3",2600,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Dwell Residential],900,,Rental building,Greenwood, Brooklyn,"{'lat': 40.6639192, 'lng': -73.9920132}"
