,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
2200,https://www.leasebreak.com/short-term-rental-details/26648/988-fifth-avenue,"988 5th Avenue, PENTHOUSE",100000,12 MONTH MIN,Immediate,"Jul 01, 2020",3,3.5,Furnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Elizabeth Higgins, (617) 571-XXXXClick to view","Jennifer A Reardon, (212) 937-XXXXClick to view",5500,Upper East Side, Manhattan,"{'lat': 40.77744, 'lng': -73.9630526}"
2201,https://www.leasebreak.com/short-term-rental-details/126930/20-east-76th-street,"20 East 76th Street, PRESSUITE",98000,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Furnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Evan B. Shaffer, (646) 418-XXXXClick to view",2400,,Upper East Side, Manhattan,"{'lat': 40.7744937, 'lng': -73.9640958}"
2202,https://www.leasebreak.com/short-term-rental-details/26228/795-fifth-avenue,"795 5th Avenue, 10",85000,12 MONTH MIN,Immediate,"Jul 01, 2020",3,4.5,Furnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Short Term Rental,Agent/Broker [Corcoran Group],1785,,Coop,Upper East Side, Manhattan,"{'lat': 40.7652072, 'lng': -73.9719932}"
2203,https://www.leasebreak.com/short-term-rental-details/21045/35-east-76th-street,"35 East 76th Street, 3006",82500,12 MONTH MIN,Immediate,"Jul 01, 2020",2,2,Furnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym', 'Hotel']",Standard 12 Month Rental,Agent/Broker [Compass],"Olivier Chartrand, (929) 366-XXXXClick to view",1375,,Upper East Side, Manhattan,"{'lat': 40.774416, 'lng': -73.96315589999999}"
2204,https://www.leasebreak.com/short-term-rental-details/155026/471-washington-street,"471 Washington Street, PH",80000,12 MONTH MIN,Immediate,"Jul 02, 2020",5+,5+,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Natalie Geiger, (716) 713-XXXXClick to view",7137,,Tribeca, Manhattan,"{'lat': 40.7248182, 'lng': -74.0098603}"
2205,https://www.leasebreak.com/short-term-rental-details/143896/133-west-11th-street,"133 West 11th Street, Entire Building",75000,12 MONTH MIN,Immediate,"Jul 02, 2020",Entire Building,N/A,Unfurnished Only,"['Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Corcoran Group [CorcoranSunshine]],,Townhouse/house,Probably. Please confirm.,Greenwich Village / Noho, Manhattan,"{'lat': 40.7362685, 'lng': -73.99974329999999}"
2206,https://www.leasebreak.com/short-term-rental-details/26229/795-fifth-avenue,"795 5th Avenue, 21",75000,12 MONTH MIN,Immediate,"Jul 01, 2020",2,2,Furnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],1846,,Coop,Upper East Side, Manhattan,"{'lat': 40.7652072, 'lng': -73.9719932}"
2207,https://www.leasebreak.com/short-term-rental-details/141200/125-east-73rd-street,"125 East 73rd Street, Entire Building",75000,12 MONTH MIN,Immediate,"Jul 02, 2020",Entire Building,N/A,Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Townhouse/house,Probably. Please confirm.,Upper East Side, Manhattan,"{'lat': 40.7714631, 'lng': -73.9620539}"
2208,https://www.leasebreak.com/short-term-rental-details/143778/145-west-11th-street,"145 West 11th Street, TH1",75000,12 MONTH MIN,Immediate,"Jul 02, 2020",4,5+,Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Corcoran Group [CorcoranSunshine]],6574,,Condo,West Village / Meatpacking District, Manhattan,"{'lat': 40.7363568, 'lng': -74.0005563}"
2209,https://www.leasebreak.com/short-term-rental-details/138700/62-wooster-street,"62 Wooster Street, PH",75000,12 MONTH MIN,Immediate,"Jul 02, 2020",5+,5+,Furnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Stribling & Associates],"Cornelia H. Van Amburg, (917) 434-XXXXClick to view","Brooke Block, (917) 846-XXXXClick to view",6900,Soho / Nolita, Manhattan,"{'lat': 40.72318060000001, 'lng': -74.0017116}"
