,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
2500,https://www.leasebreak.com/short-term-rental-details/144965/492-broome-street,"492 Broome Street, 2",16500,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Bond New York],"Douglas Wagner, (212) 582-XXXXClick to view",3000,,Soho / Nolita, Manhattan,"{'lat': 40.723311, 'lng': -74.0024789}"
2501,https://www.leasebreak.com/short-term-rental-details/133490/1-central-park-west,"1 Central Park West, 25G",16500,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Elevator', 'Doorman', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],1767,,Condo,Upper West Side, Manhattan,"{'lat': 40.7690612, 'lng': -73.9815768}"
2502,https://www.leasebreak.com/short-term-rental-details/115881/25-columbus-circle,"25 Columbus Circle, 59-G",16500,1 MONTH MIN,Immediate,"Aug 02, 2019",2,2.5,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Compass],"Marta Maletz, (917) 599-XXXXClick to view","Michael Keith Davis, (917) 445-XXXXClick to view",1595,Upper West Side, Manhattan,"{'lat': 40.7687804, 'lng': -73.9821154}"
2503,https://www.leasebreak.com/short-term-rental-details/57781/175-franklin-street,"175 Franklin Street, 3",16500,12 MONTH MIN,Immediate,"Jul 01, 2020",2,2,Furnished Only,"['Washer / Dryer', 'Pet Friendly', 'Loft']",Standard 12 Month Rental,Agent/Broker [Compass],"Mary Roth, (917) 226-XXXXClick to view","Ryan Gutleber, (646) 504-XXXXClick to view",2050,Tribeca, Manhattan,"{'lat': 40.7192081, 'lng': -74.0093782}"
2504,https://www.leasebreak.com/short-term-rental-details/154809/55-west-17th-street,"55 West 17th Street, 804",16500,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2.5,Any,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Compass],1934,,Condo,Flatiron, Manhattan,"{'lat': 40.7391649, 'lng': -73.99474649999999}"
2505,https://www.leasebreak.com/short-term-rental-details/145604/207-east-57th-street,"207 East 57th Street, 29A",16500,12 MONTH MIN,Immediate,"Jul 02, 2020",3,3,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Emilee Espinal, (646) 915-XXXXClick to view",1795,,Midtown West, Manhattan,"{'lat': 40.7602826, 'lng': -73.9670704}"
2506,https://www.leasebreak.com/short-term-rental-details/119748/100-norfolk-street,"100 Norfolk Street, PH-B",16500,6 MONTH MIN,Immediate,"Dec 30, 2019",2,2.5,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Short Term Rental,Agent/Broker [Compass],"Grigor Licul, (917) 538-XXXXClick to view",2000,,Lower East Side, Manhattan,"{'lat': 40.7186255, 'lng': -73.9870203}"
2507,https://www.leasebreak.com/short-term-rental-details/150475/327-west-22nd-street,"327 West 22nd Street, 7",16500,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Darren Sukenik, (917) 566-XXXXClick to view",2400,,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7579939, 'lng': -73.9909278}"
2508,https://www.leasebreak.com/short-term-rental-details/154065/40-east-10th-street,"40 East 10th Street, PHA",16500,12 MONTH MIN,Immediate,"Jul 02, 2020",3,3.5,Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Brown Harris Stevens],"Aracely Moran, (212) 588-XXXXClick to view",,Coop,Greenwich Village / Noho, Manhattan,"{'lat': 40.7320735, 'lng': -73.99260699999999}"
2509,https://www.leasebreak.com/short-term-rental-details/133337/522-west-29th-street,"522 West 29th Street, MAIS",16500,12 MONTH MIN,Immediate,"Jul 02, 2020",3,3,Any,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator', 'Doorman']",Standard 12 Month Rental,Agent/Broker [Compass],"Carolina Chia, (917) 714-XXXXClick to view",2657,,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7518261, 'lng': -74.002774}"
2510,https://www.leasebreak.com/short-term-rental-details/136162/923-5th-avenue,"923 5th Avenue, 6-C",16500,1 MONTH MIN,Immediate,"Aug 01, 2019",3,3,Furnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Compass],"Nancy Robbins, (917) 797-XXXXClick to view","Ruben Jaramillo, (917) 678-XXXXClick to view",,Upper East Side, Manhattan,"{'lat': 40.7731887, 'lng': -73.9660641}"
2511,https://www.leasebreak.com/short-term-rental-details/137979/156-east-82nd-street,"156 East 82nd Street, Entire Building",16500,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",Entire Building,N/A,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Upper East Side, Manhattan,"{'lat': 40.776609, 'lng': -73.9571406}"
2512,https://www.leasebreak.com/short-term-rental-details/152424/30-park-place,"30 Park Place, 57B",16399,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Nicole Defosset, (310) 595-XXXXClick to view",1775,,Tribeca, Manhattan,"{'lat': 40.7129729, 'lng': -74.008905}"
