,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
5600,https://www.leasebreak.com/short-term-rental-details/154340/237-sullivan-street,"237 Sullivan Street, 2C",3331,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",1,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Bond New York],"Lucas Dallavalle, (973) 851-XXXXClick to view",,Rental building,Greenwich Village / Noho, Manhattan,"{'lat': 40.72983019999999, 'lng': -73.9993702}"
5601,https://www.leasebreak.com/short-term-rental-details/125959/1450-2nd-avenue,"1450 2nd Avenue, 4A",3325,1 MONTH MIN,"Jul 24, 2019","Aug 23, 2019",Studio,1,Furnished Only,"['Renovated', 'Elevator']",Short Term Rental,Agent/Broker [Stay Local NYC],Rental building,Yes,The poster of this listing is NOT charging a brokerage fee.,Midtown East, Manhattan,"{'lat': 40.7711571, 'lng': -73.956434}"
5602,https://www.leasebreak.com/short-term-rental-details/125964/220-east-52nd-street,"220 East 52nd Street, 4C",3325,1 MONTH MIN,"Jul 31, 2019","Aug 30, 2019",Studio,1,Furnished Only,"['Renovated', 'Exceptional Light', 'Elevator']",Short Term Rental,Agent/Broker [Stay Local NYC],Rental building,Yes,The poster of this listing is NOT charging a brokerage fee.,Midtown East, Manhattan,"{'lat': 40.756473, 'lng': -73.9690059}"
5603,https://www.leasebreak.com/short-term-rental-details/149040/306-west-142nd-street,"306 West 142nd Street, 3D",3325,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Halstead],"Paul Khuri-yakub, (212) 381-XXXXClick to view",,Condo,Central Harlem, Manhattan,"{'lat': 40.820937, 'lng': -73.943978}"
5604,https://www.leasebreak.com/short-term-rental-details/143731/2067-adam-clayton-powell-jr-boulevard,"2067 Adam Clayton Powell Jr Boulevard, 4-B",3325,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],,Townhouse/house,Probably. Please confirm.,West Harlem, Manhattan,"{'lat': 40.8077747, 'lng': -73.9486891}"
5605,https://www.leasebreak.com/short-term-rental-details/153737/714-9th-avenue,"714 9th Avenue, 1-A",3325,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Cooper & Cooper],,Rental building,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7625816, 'lng': -73.9892679}"
5606,https://www.leasebreak.com/short-term-rental-details/131467/545-2nd-avenue,"545 2nd Avenue, 4F",3325,1 MONTH MIN,"Jul 19, 2019","Aug 18, 2019",1,1,Furnished Only,"['Renovated', 'Exceptional Light', 'Pet Friendly']",Short Term Rental,Agent/Broker [Stay Local NYC],Rental building,Yes,The poster of this listing is NOT charging a brokerage fee.,Midtown East, Manhattan,"{'lat': 40.7425004, 'lng': -73.97784419999999}"
5607,https://www.leasebreak.com/short-term-rental-details/155020/145-clinton-street,"145 Clinton Street, 11N",3323,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Lower East Side, Manhattan,"{'lat': 40.71642300000001, 'lng': -73.986786}"
5608,https://www.leasebreak.com/short-term-rental-details/152744/335-east-65th-street,"335 East 65th Street, 20-C",3323,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Lindsay Krantz Wilder, (732) 865-XXXXClick to view",,Condo,Upper East Side, Manhattan,"{'lat': 40.7638675, 'lng': -73.96007329999999}"
5609,https://www.leasebreak.com/short-term-rental-details/148871/355-south-end-avenue,"355 South End Avenue, 3-C",3315,6 MONTH MIN,Immediate,"Jan 01, 2020",1,1,Unfurnished Only,"['Elevator', 'Gym', 'High-rise']",Short Term Rental,Agent/Broker [Citi Habitats],"Angel H Dominguez, (212) 683-XXXXClick to view",,Condo,Battery Park City, Manhattan,"{'lat': 40.7109037, 'lng': -74.01662329999999}"
5610,https://www.leasebreak.com/short-term-rental-details/135869/550-west-54th-street,"550 West 54th Street, 1911",3315,3 MONTH MIN,Immediate,"Oct 02, 2019",Studio,1,Furnished Only,"['Washer / Dryer', 'Doorman', 'Pet Friendly', 'Gym', 'Walk-up']",Short Term Rental,Agent/Broker [Kian Realty NYC],,Rental building,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7679623, 'lng': -73.9920298}"
5611,https://www.leasebreak.com/short-term-rental-details/153690/25-east-10th-street,"25 East 10th Street, 2-C",3308,6 MONTH MIN,Immediate,"Jan 01, 2020",Studio,1,Any,"['Pet Friendly', 'Elevator']",Short Term Rental,Agent/Broker [Compass],,Rental building,Probably. Please confirm.,Greenwich Village / Noho, Manhattan,"{'lat': 40.7327657, 'lng': -73.9934301}"
5612,https://www.leasebreak.com/short-term-rental-details/154341/331-east-33rd-street,"331 East 33rd Street, 5D",3305,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Bond New York],"Lucas Dallavalle, (973) 851-XXXXClick to view",,Rental building,Murray Hill / Kips Bay, Manhattan,"{'lat': 40.7436768, 'lng': -73.97499470000001}"
5613,https://www.leasebreak.com/short-term-rental-details/125952/237-east-28th-street,"237 East 28th Street, 5A",3300,1 MONTH MIN,"Aug 01, 2019","Aug 31, 2019",1,1,Furnished Only,"['Renovated', 'Exceptional Light', 'Pet Friendly']",Short Term Rental,Agent/Broker [Stay Local NYC],Rental building,Yes,The poster of this listing is NOT charging a brokerage fee.,Midtown East, Manhattan,"{'lat': 40.7415264, 'lng': -73.9791273}"
5614,https://www.leasebreak.com/short-term-rental-details/155137/140-west-71st-street,"140 West 71st Street, 6-E",3300,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",1,1,Unfurnished Only,"['Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Compass],,Coop,Probably. Please confirm.,Upper West Side, Manhattan,"{'lat': 40.7772096, 'lng': -73.980845}"
5615,https://www.leasebreak.com/short-term-rental-details/125963/220-east-52nd-street,"220 East 52nd Street, 2D",3300,1 MONTH MIN,"Aug 01, 2019","Aug 31, 2019",Studio,1,Furnished Only,"['Renovated', 'Exceptional Light', 'Elevator', 'Pet Friendly']",Short Term Rental,Agent/Broker [Stay Local NYC],Rental building,Yes,The poster of this listing is NOT charging a brokerage fee.,Midtown East, Manhattan,"{'lat': 40.756473, 'lng': -73.9690059}"
