,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
4700,https://www.leasebreak.com/short-term-rental-details/150320/16-18-charles-street,"16-18 Charles Street, 1C",4095,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",1,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Townhouse/house,Probably. Please confirm.,Greenwich Village / Noho, Manhattan,"{'lat': 40.7351205, 'lng': -74.001121}"
4701,https://www.leasebreak.com/short-term-rental-details/154515/250-mott-street,"250 Mott Street, A3",4095,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bond NY Properties LLC],,Rental building,Probably. Please confirm.,Soho / Nolita, Manhattan,"{'lat': 40.7233492, 'lng': -73.9944579}"
4702,https://www.leasebreak.com/short-term-rental-details/142232/1438-3rd-avenue,"1438 3rd Avenue, 21-A",4095,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1.5,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Elevator', 'Doorman', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Compass],"Mark Giordano, (917) 538-XXXXClick to view",,Condo,Upper East Side, Manhattan,"{'lat': 40.7760101, 'lng': -73.95641909999999}"
4703,https://www.leasebreak.com/short-term-rental-details/154097/145-west-67th-street,"145 West 67th Street, 20J",4095,12 MONTH MIN,"Jul 20, 2019","Jul 19, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Elevator', 'Doorman', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Mirador Real Estate],,Rental building,Probably. Please confirm.,Upper West Side, Manhattan,"{'lat': 40.7755726, 'lng': -73.9833158}"
4704,https://www.leasebreak.com/short-term-rental-details/153547/685-1st-avenue,"685 1st Avenue, 9-R",4093,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],671,,Condo,Murray Hill / Kips Bay, Manhattan,"{'lat': 40.7472401, 'lng': -73.97085469999999}"
4705,https://www.leasebreak.com/short-term-rental-details/148365/4-west-103rd-street,"4 West 103rd Street, 1D",4079,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Living New York],"Brett Allen, (551) 804-XXXXClick to view",,Rental building,Upper West Side, Manhattan,"{'lat': 40.7961635, 'lng': -73.9620883}"
4706,https://www.leasebreak.com/short-term-rental-details/154086/65-west-106th-street,"65 West 106th Street, 3F",4079,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",3,1,Unfurnished Only,"['Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Living New York],,Rental building,Probably. Please confirm.,Upper West Side, Manhattan,"{'lat': 40.7992451, 'lng': -73.9621557}"
4707,https://www.leasebreak.com/short-term-rental-details/143980/315-west-33rd-street,"315 West 33rd Street, 20G",4075,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],615,,Condop,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7520318, 'lng': -73.99462079999999}"
4708,https://www.leasebreak.com/short-term-rental-details/53692/756-washington-street,"756 Washington Street, 6-C",4075,12 MONTH MIN,Immediate,"Jul 01, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,"Agent/Broker [Heller Organization, The]","Adam R. Heller, (917) 439-XXXXClick to view","Dana Rahav, (917) 250-XXXXClick to view",,West Village / Meatpacking District, Manhattan,"{'lat': 40.7374497, 'lng': -74.0083047}"
4709,https://www.leasebreak.com/short-term-rental-details/86133/1762-1st-avenue,"1762 1st Avenue, 3-R",4071,12 MONTH MIN,Immediate,"Jul 01, 2020",3,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [MNS],,Rental building,Probably. Please confirm.,Upper East Side, Manhattan,"{'lat': 40.7802847, 'lng': -73.946668}"
4710,https://www.leasebreak.com/short-term-rental-details/86266/1764-1st-avenue,"1764 1st Avenue, 2-R",4071,12 MONTH MIN,Immediate,"Jul 01, 2020",3,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [MNS],,Rental building,Probably. Please confirm.,Upper East Side, Manhattan,"{'lat': 40.780336, 'lng': -73.946651}"
4711,https://www.leasebreak.com/short-term-rental-details/154113/290-3rd-avenue,"290 3rd Avenue, 3E",4064,14 MONTH MIN,"Jul 15, 2019","Sep 14, 2020",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Mirador Real Estate],,Rental building,Probably. Please confirm.,Gramercy Park, Manhattan,"{'lat': 40.7385672, 'lng': -73.9836966}"
4712,https://www.leasebreak.com/short-term-rental-details/154308/341-west-45th-street,"341 West 45th Street, 602",4050,12 MONTH MIN,"Jul 31, 2019","Jul 30, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Bold New York],,Rental building,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7600636, 'lng': -73.99002349999999}"
4713,https://www.leasebreak.com/short-term-rental-details/118482/150-west-56th-street,"150 West 56th Street, 3310",4050,12 MONTH MIN,Immediate,"Jul 01, 2020",1,1.5,Furnished Only,"['Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],865,,Condo,Midtown West, Manhattan,"{'lat': 40.7642055, 'lng': -73.9797243}"
4714,https://www.leasebreak.com/short-term-rental-details/149833/230-east-44th-street,"230 East 44th Street, 7-K",4033,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [MNS],,Rental building,Probably. Please confirm.,Midtown East, Manhattan,"{'lat': 40.7513376, 'lng': -73.97219}"
4715,https://www.leasebreak.com/short-term-rental-details/84827/230-east-44th-street,"230 East 44th Street, 3-H",4010,12 MONTH MIN,Immediate,"Jul 01, 2020",2,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [MNS],,Rental building,Probably. Please confirm.,Midtown East, Manhattan,"{'lat': 40.7513376, 'lng': -73.97219}"
4716,https://www.leasebreak.com/short-term-rental-details/153438/66-west-38th-street,"66 West 38th Street, 40D",4010,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],700,,Condop,Midtown West, Manhattan,"{'lat': 40.7520205, 'lng': -73.9855735}"
4717,https://www.leasebreak.com/short-term-rental-details/106762/51-west-88th-street,"51 West 88th Street, 5B",4000,1 MONTH MIN,Immediate,"Aug 01, 2019",1,1,Furnished Only,[],Short Term Rental,Agent/Broker [New York Habitat],Townhouse/house,No,The poster of this listing is charging a brokerage fee.,Upper West Side, Manhattan,"{'lat': 40.7875338, 'lng': -73.97008939999999}"
4718,https://www.leasebreak.com/short-term-rental-details/148239/225-east-39th-street,"225 East 39th Street, 8-B",4000,4.5 MONTH MIN,Immediate,"Nov 23, 2019",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Gym', 'High-rise']",Short Term Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.,Murray Hill / Kips Bay, Manhattan,"{'lat': 40.74850259999999, 'lng': -73.97472309999999}"
4719,https://www.leasebreak.com/short-term-rental-details/134932/165-east-89th-street,"165 East 89th Street, 1K",4000,1 MONTH MIN,"Aug 04, 2019","Sep 03, 2019",1,1,Furnished Only,['Elevator'],Short Term Rental,Agent/Broker [APT212],Rental building,Yes,The poster of this listing is charging a brokerage fee.,Upper East Side, Manhattan,"{'lat': 40.7812014, 'lng': -73.9530193}"
4720,https://www.leasebreak.com/short-term-rental-details/134933/521-west-48th-street,"521 West 48th Street, 2E",4000,1 MONTH MIN,"Jul 28, 2019","Aug 27, 2019",1,1,Furnished Only,['Elevator'],Short Term Rental,Agent/Broker [APT212],Rental building,Yes,The poster of this listing is charging a brokerage fee.,Midtown West, Manhattan,"{'lat': 40.764108, 'lng': -73.993708}"
4721,https://www.leasebreak.com/short-term-rental-details/22808/635-west-42nd-street,"635 West 42nd Street, 38L",4000,1 MONTH MIN,Immediate,"Aug 01, 2019",1,1,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Short Term Rental,Agent/Broker [River 2 River Realty Inc.],800,,Condo,Midtown West, Manhattan,"{'lat': 40.7615258, 'lng': -73.9994336}"
