,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
2900,https://www.leasebreak.com/short-term-rental-details/149918/19-dutch-street,"19 Dutch Street, 62B",9257,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Washer / Dryer', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Financial District, Manhattan,"{'lat': 40.7097044, 'lng': -74.0072149}"
2901,https://www.leasebreak.com/short-term-rental-details/151707/400-east-67th-street,"400 East 67th Street, 4-C",9250,12 MONTH MIN,Immediate,"Jul 02, 2020",2,3,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Compass],"Jarrod Guy Randolph, (917) 414-XXXXClick to view",1550,,Upper East Side, Manhattan,"{'lat': 40.764283, 'lng': -73.9583476}"
2902,https://www.leasebreak.com/short-term-rental-details/135846/200-east-66th-street,"200 East 66th Street, B18-04",9250,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Carrie C Chiang, (212) 836-XXXXClick to view",1442,,Upper East Side, Manhattan,"{'lat': 40.7654964, 'lng': -73.9631442}"
2903,https://www.leasebreak.com/short-term-rental-details/147150/462-greenwich-street,"462 Greenwich Street, 4",9250,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2,Unfurnished Only,"['Pet Friendly', 'Loft']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Maria A. Goretti, (917) 561-XXXXClick to view",,Condo,Tribeca, Manhattan,"{'lat': 40.7238433, 'lng': -74.0095954}"
2904,https://www.leasebreak.com/short-term-rental-details/129753/10-west-street,"10 West Street, 35C",9250,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2.5,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Brown Harris Stevens],"Samantha Pinkowitz, (917) 623-XXXXClick to view",1690,,Battery Park City, Manhattan,"{'lat': 40.7343019, 'lng': -73.9971551}"
2905,https://www.leasebreak.com/short-term-rental-details/139449/252-7th-avenue,"252 7th Avenue, 8O",9200,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Doorman', 'Loft']",Standard 12 Month Rental,"Agent/Broker [Campbell, Fionn Licensed Real ...]",1562,,Condo,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7451708, 'lng': -73.9952138}"
2906,https://www.leasebreak.com/short-term-rental-details/140506/168-5th-avenue,"168 5th Avenue, 401",9200,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,['Loft'],Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Condo,Probably. Please confirm.,Flatiron, Manhattan,"{'lat': 40.740817, 'lng': -73.99055419999999}"
2907,https://www.leasebreak.com/short-term-rental-details/140514/146-west-57th-street,"146 West 57th Street, 56-A",9200,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2.5,Any,"['Washer / Dryer', 'Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [City Connections],"Jenny Zhou, (914) 815-XXXXClick to view",1463,,Midtown West, Manhattan,"{'lat': 40.7648589, 'lng': -73.97924909999999}"
2908,https://www.leasebreak.com/short-term-rental-details/149393/78-west-3rd-street,"78 West 3rd Street, 2A",9125,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2,Unfurnished Only,"['Private Outdoor Space', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Greenwich Village / Noho, Manhattan,"{'lat': 40.7296327, 'lng': -73.9988079}"
2909,https://www.leasebreak.com/short-term-rental-details/146440/146-west-57th-street,"146 West 57th Street, 72C",9100,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2.5,Unfurnished Only,"['Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Vanna Petry, (917) 861-XXXXClick to view",1490,,Midtown West, Manhattan,"{'lat': 40.7648589, 'lng': -73.97924909999999}"
