,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
3700,https://www.leasebreak.com/short-term-rental-details/141754/77-west-24th-street,"77 West 24th Street, 6-K",5770,2 MONTH MIN,Immediate,"Sep 01, 2019",1,1,Unfurnished Only,"['Elevator', 'Pet Friendly', 'Gym', 'High-rise']",Short Term Rental,Agent/Broker [Citi Habitats],"Elsa Duarte, (917) 704-XXXXClick to view",960,,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7435617, 'lng': -73.9918929}"
3701,https://www.leasebreak.com/short-term-rental-details/155045/626-1st-avenue,"626 1st Avenue, E40G",5760,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Furnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [BOLD New York],,Rental building,Probably. Please confirm.,Murray Hill / Kips Bay, Manhattan,"{'lat': 40.7446023, 'lng': -73.9720098}"
3702,https://www.leasebreak.com/short-term-rental-details/133372/22-east-1st-street,"22 East 1st Street, 305",5755,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Elevator', 'Doorman']",Standard 12 Month Rental,Agent/Broker [Mirador Real Estate],,Rental building,Probably. Please confirm.,East Village, Manhattan,"{'lat': 40.72464129999999, 'lng': -73.99124669999999}"
3703,https://www.leasebreak.com/short-term-rental-details/153633/247-east-28th-street,"247 East 28th Street, 6-C",5750,12 MONTH MIN,"Aug 06, 2019","Aug 05, 2020",3,1,Unfurnished Only,"['Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.,Other Manhattan, Manhattan,"{'lat': 40.7413719, 'lng': -73.9788678}"
3704,https://www.leasebreak.com/short-term-rental-details/22831/635-west-42nd-street,"635 West 42nd Street, 32CC",5750,1 MONTH MIN,Immediate,"Aug 01, 2019",3,2,Furnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Short Term Rental,Agent/Broker [River 2 River Realty Inc.],,Condo,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7615258, 'lng': -73.9994336}"
3705,https://www.leasebreak.com/short-term-rental-details/22834/635-west-42nd-street,"635 West 42nd Street, 38NN",5750,1 MONTH MIN,Immediate,"Aug 01, 2019",3,1,Furnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Short Term Rental,Agent/Broker [River 2 River Realty Inc.],,Condo,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7615258, 'lng': -73.9994336}"
3706,https://www.leasebreak.com/short-term-rental-details/154422/260-west-72nd-street,"260 West 72nd Street, 1C",5750,16 MONTH MIN,Immediate,"Nov 02, 2020",2,2,Unfurnished Only,"['Private Outdoor Space', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Halstead Property],"Lawrence Kieran, (212) 381-XXXXClick to view",,Condo,Upper West Side, Manhattan,"{'lat': 40.7821036, 'lng': -73.9765979}"
3707,https://www.leasebreak.com/short-term-rental-details/150848/540-west-49th-street,"540 West 49th Street, 603N",5750,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,2,Unfurnished Only,"['Pet Friendly', 'Doorman', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Anju Tandon, (917) 520-XXXXClick to view",997,,Midtown West, Manhattan,"{'lat': 40.7646468, 'lng': -73.994166}"
3708,https://www.leasebreak.com/short-term-rental-details/153684/27-commerce-street,"27 Commerce Street, 4-A",5750,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],,Condo,Probably. Please confirm.,West Village / Meatpacking District, Manhattan,"{'lat': 40.7316907, 'lng': -74.0047491}"
3709,https://www.leasebreak.com/short-term-rental-details/126399/222-east-39th-street,222 East 39th Street,5750,1 MONTH MIN,"Jul 11, 2019","Aug 10, 2019",1,1,Furnished Only,"['Doorman', 'Elevator', 'Pet Friendly']",Short Term Rental,Professional Landlord ,Rental building,Yes,The poster of this listing is NOT charging a brokerage fee.,Midtown East, Manhattan,"{'lat': 40.7481306, 'lng': -73.9749707}"
