,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
4400,https://www.leasebreak.com/short-term-rental-details/148164/410-west-24th-street,"410 West 24th Street, 10K",4500,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Lori E Mcnichol, (917) 822-XXXXClick to view",865,,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7469476, 'lng': -74.0018128}"
4401,https://www.leasebreak.com/short-term-rental-details/28110/115-west-85th-street,"115 West 85th Street, 9",4500,1 MONTH MIN,"Aug 01, 2019","Aug 31, 2019",1,1,Furnished Only,['Walk-up'],Short Term Rental,Agent/Broker [Urban Living],"Jeanne Tuhonon Some, (212) 689-XXXXClick to view",450,,Upper West Side, Manhattan,"{'lat': 40.7863355, 'lng': -73.9734642}"
4402,https://www.leasebreak.com/short-term-rental-details/28111/115-west-85th-street,"115 West 85th Street, 5",4500,1 MONTH MIN,"Jul 14, 2019","Aug 13, 2019",1,1,Furnished Only,['Walk-up'],Short Term Rental,Agent/Broker [Urban Living],"Jeanne Tuhonon Some, (212) 689-XXXXClick to view",500,,Upper West Side, Manhattan,"{'lat': 40.7863355, 'lng': -73.9734642}"
4403,https://www.leasebreak.com/short-term-rental-details/28114/115-west-85th-street,"115 West 85th Street, 3",4500,1 MONTH MIN,"Jul 31, 2019","Aug 30, 2019",1,1,Furnished Only,['Walk-up'],Short Term Rental,Agent/Broker [Urban Living],"Jeanne Tuhonon Some, (212) 689-XXXXClick to view","Anais Souris, (212) 689-XXXXClick to view",450,Upper West Side, Manhattan,"{'lat': 40.7863355, 'lng': -73.9734642}"
4404,https://www.leasebreak.com/short-term-rental-details/153047/116-central-park-south,"116 Central Park South, 7-B",4500,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Nest Seekers],"Emerich Kessler, (917) 833-XXXXClick to view",,Condo,Central Park South, Manhattan,"{'lat': 40.7828647, 'lng': -73.9653551}"
4405,https://www.leasebreak.com/short-term-rental-details/131800/230-central-park-south,"230 Central Park South, 9F",4500,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Karen P. Giaquinto, (917) 803-XXXXClick to view",850,,Central Park South, Manhattan,"{'lat': 40.7673066, 'lng': -73.9806613}"
4406,https://www.leasebreak.com/short-term-rental-details/142816/325-lexington-avenue,"325 Lexington Avenue, 26-A",4500,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Compass],643,,Condo,Murray Hill / Kips Bay, Manhattan,"{'lat': 40.7492154, 'lng': -73.9773455}"
4407,https://www.leasebreak.com/short-term-rental-details/155106/123-washington-street,"123 Washington Street, 47-G",4500,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Compass],708,,Condo,Financial District, Manhattan,"{'lat': 40.7092191, 'lng': -74.0137534}"
4408,https://www.leasebreak.com/short-term-rental-details/143075/429-east-52nd-street,429 East 52nd Street,4500,30 MONTH MIN,Immediate,"Dec 20, 2021",Studio,1,Furnished Only,"['Superb Views', 'Exceptional Light', 'Doorman', 'Elevator', 'Pet Friendly']",Sublease,Professional Landlord ,Condo,Yes,The poster of this listing is NOT charging a brokerage fee.,Midtown East, Manhattan,"{'lat': 40.7550276, 'lng': -73.9637644}"
4409,https://www.leasebreak.com/short-term-rental-details/148708/803-washington-street,"803 Washington Street, 3",4500,1 MONTH MIN,Immediate,"Aug 01, 2019",1,1,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Short Term Rental,Agent/Broker [Compass],"Brandon Turner, (561) 325-XXXXClick to view","Steve Dawson, (646) 382-XXXXClick to view",,West Village / Meatpacking District, Manhattan,"{'lat': 40.7389737, 'lng': -74.0078394}"
