,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
7100,https://www.leasebreak.com/short-term-rental-details/148219/216-east-36th-street,"216 East 36th Street, 4R",2200,12 MONTH MIN,Immediate,"Jul 03, 2020",Studio,1,Furnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [GPS Realty Group],,Rental building,Probably. Please confirm.,Murray Hill / Kips Bay, Manhattan,"{'lat': 40.7464852, 'lng': -73.97628069999999}"
7101,https://www.leasebreak.com/short-term-rental-details/152059/242-east-77th-street,"242 East 77th Street, 4-W",2200,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,"['Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.,Upper East Side, Manhattan,"{'lat': 40.7721902, 'lng': -73.9569894}"
7102,https://www.leasebreak.com/short-term-rental-details/150554/2790-broadway,"2790 Broadway, 4H",2199,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Keller Williams NYC],"Adina Azarian, (917) 478-XXXXClick to view",,Coop,Upper West Side, Manhattan,"{'lat': 40.8025988, 'lng': -73.9673459}"
7103,https://www.leasebreak.com/short-term-rental-details/74039/2183-third-avenue,"2183 3rd Avenue, 304",2199,24.5 MONTH MIN,Immediate,"Jul 03, 2021",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [PeterAshe Real Estate],"Meirav Gavrielov, (917) 971-XXXXClick to view",,Rental building,East Harlem, Manhattan,"{'lat': 40.8000003, 'lng': -73.9383591}"
7104,https://www.leasebreak.com/short-term-rental-details/147660/1582-1st-avenue,"1582 1st Avenue, 4-B",2199,12 MONTH MIN,Immediate,"Jul 03, 2020",Studio,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Josh Sarnell, (212) 957-XXXXClick to view",,Rental building,Upper East Side, Manhattan,"{'lat': 40.7744363, 'lng': -73.950884}"
7105,https://www.leasebreak.com/short-term-rental-details/138221/452-east-78th-street,"452 East 78th Street, 3-A",2199,12 MONTH MIN,Immediate,"Jul 03, 2020",Studio,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Ilana Scheinblum, (212) 957-XXXXClick to view",,Rental building,Upper East Side, Manhattan,"{'lat': 40.7707907, 'lng': -73.9513183}"
7106,https://www.leasebreak.com/short-term-rental-details/141580/119-east-89th-street,"119 East 89th Street, 4-A",2195,12 MONTH MIN,Immediate,"Jul 03, 2020",Studio,1,Unfurnished Only,"['Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.,Upper East Side, Manhattan,"{'lat': 40.7817736, 'lng': -73.9544658}"
7107,https://www.leasebreak.com/short-term-rental-details/151828/265-east-78th-street,"265 East 78th Street, 6C",2195,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [BOLD New York],,Rental building,Probably. Please confirm.,Upper East Side, Manhattan,"{'lat': 40.772919, 'lng': -73.95587859999999}"
7108,https://www.leasebreak.com/short-term-rental-details/126998/614-west-157th-street,"614 West 157th Street, 2A",2195,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Furnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Washington Heights, Manhattan,"{'lat': 40.8344938, 'lng': -73.94659039999999}"
7109,https://www.leasebreak.com/short-term-rental-details/155173/362-west-127th-street,"362 West 127th Street, 3A",2195,12 MONTH MIN,Immediate,"Jul 03, 2020",Studio,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Keller Williams NYC],,Condo,Probably. Please confirm.,Hamilton Heights, Manhattan,"{'lat': 40.812116, 'lng': -73.952375}"
7110,https://www.leasebreak.com/short-term-rental-details/148808/141-east-57th-street,"141 East 57th Street, 4-R",2195,12 MONTH MIN,Immediate,"Jul 03, 2020",Studio,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.,Midtown East, Manhattan,"{'lat': 40.760997, 'lng': -73.96861799999999}"
7111,https://www.leasebreak.com/short-term-rental-details/154968/413-east-70th-street,"413 East 70th Street, 24",2195,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Anthony Dellecave, (212) 937-XXXXClick to view",,Condo,Upper East Side, Manhattan,"{'lat': 40.7661539, 'lng': -73.95580269999999}"
7112,https://www.leasebreak.com/short-term-rental-details/153442/220-west-71st-street,"220 West 71st Street, 102",2195,12 MONTH MIN,Immediate,"Jul 03, 2020",Studio,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Bond New York],"Jeremy Bilgre, (917) 482-XXXXClick to view",,Rental building,Upper West Side, Manhattan,"{'lat': 40.7781528, 'lng': -73.9831407}"
7113,https://www.leasebreak.com/short-term-rental-details/153489/317-east-89th-street,"317 East 89th Street, 1RW",2195,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Brown Harris Stevens],,Condo,Probably. Please confirm.,Upper East Side, Manhattan,"{'lat': 40.7795114, 'lng': -73.949139}"
7114,https://www.leasebreak.com/short-term-rental-details/118708/350-east-54th-street,"350 East 54th Street, 2-A",2195,12 MONTH MIN,Immediate,"Jul 03, 2020",Studio,1,Furnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Buchbinder & Warren],,Condo,Probably. Please confirm.,Midtown East, Manhattan,"{'lat': 40.7564454, 'lng': -73.9647767}"
7115,https://www.leasebreak.com/short-term-rental-details/150198/341-east-85th-street,"341 East 85th Street, 10",2195,12 MONTH MIN,Immediate,"Jul 03, 2020",1,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Living New York],,Rental building,Probably. Please confirm.,Upper East Side, Manhattan,"{'lat': 40.77672219999999, 'lng': -73.9505678}"
