,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
4200,https://www.leasebreak.com/short-term-rental-details/154336/222-east-44th-street,"222 East 44th Street, 39F",4770,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.751436, 'lng': -73.9726474}"
4201,https://www.leasebreak.com/short-term-rental-details/153470/226-east-7th-street,"226 East 7th Street, 1-B",4767,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",3,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Platinum Properties],"Marc Berardi, (914) 552-XXXXClick to view",,Rental building,East Village, Manhattan,"{'lat': 40.72488, 'lng': -73.98101650000001}"
4202,https://www.leasebreak.com/short-term-rental-details/149956/361-east-50th-street,"361 East 50th Street, 3-BB",4766,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Carisa Dimino, (212) 683-XXXXClick to view",,Condo,Midtown East, Manhattan,"{'lat': 40.7540593, 'lng': -73.9663298}"
4203,https://www.leasebreak.com/short-term-rental-details/154755/10-downing-street,"10 Downing Street, 5-D",4755,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Maria Benardis, (917) 319-XXXXClick to view","Abhi Joshi, (212) 794-XXXXClick to view",850,Greenwich Village / Noho, Manhattan,"{'lat': 40.729222, 'lng': -74.002791}"
4204,https://www.leasebreak.com/short-term-rental-details/134177/114-mulberry-street,"114 Mulberry Street, 302",4750,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Compass],"Justin Montero, (917) 544-XXXXClick to view",,Rental building,Little Italy / Chinatown, Manhattan,"{'lat': 40.7174911, 'lng': -73.9980969}"
4205,https://www.leasebreak.com/short-term-rental-details/22821/635-west-42nd-street,"635 West 42nd Street, 22LL",4750,1 MONTH MIN,Immediate,"Aug 01, 2019",2,1,Furnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Short Term Rental,Agent/Broker [River 2 River Realty Inc.],,Condo,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7615258, 'lng': -73.9994336}"
4206,https://www.leasebreak.com/short-term-rental-details/153128/247-west-46th-street,"247 West 46th Street, 2206",4750,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",1,1.5,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Halstead],,Condo,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7593024, 'lng': -73.9872886}"
4207,https://www.leasebreak.com/short-term-rental-details/22829/635-west-42nd-street,"635 West 42nd Street, 44II",4750,1 MONTH MIN,Immediate,"Aug 01, 2019",2,1,Furnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Short Term Rental,Agent/Broker [River 2 River Realty Inc.],,Condo,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7615258, 'lng': -73.9994336}"
4208,https://www.leasebreak.com/short-term-rental-details/153137/51-irving-place,"51 Irving Place, 6H",4750,24.5 MONTH MIN,"Jul 31, 2019","Jul 30, 2021",1,2,Unfurnished Only,"['Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [BOLD NEW YORK],,Rental building,Probably. Please confirm.,Gramercy Park, Manhattan,"{'lat': 40.736159, 'lng': -73.98753599999999}"
4209,https://www.leasebreak.com/short-term-rental-details/49972/2-east-12th-street,"2 East 12th Street, 6",4750,5.5 MONTH MIN,Immediate,"Dec 15, 2019",1,1,Any,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Nest Seekers],,Coop,Probably. Please confirm.,Greenwich Village / Noho, Manhattan,"{'lat': 40.7336406, 'lng': -73.9922957}"
4210,https://www.leasebreak.com/short-term-rental-details/140878/192-east-75th-street,"192 East 75th Street, 6-A",4750,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Siderow Residential Group],"Peggy Dahan, (646) 544-XXXXClick to view",1050,,Upper East Side, Manhattan,"{'lat': 40.771775, 'lng': -73.9598383}"
4211,https://www.leasebreak.com/short-term-rental-details/150630/68-thompson-street,"68 Thompson Street, 5F",4750,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Bold New York],,Rental building,Probably. Please confirm.,Soho / Nolita, Manhattan,"{'lat': 40.7243087, 'lng': -74.00285939999999}"
4212,https://www.leasebreak.com/short-term-rental-details/147838/219-east-89th-street,"219 East 89th Street, 3-W",4750,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Compass],"Jack Leguelaff, (516) 232-XXXXClick to view",,Rental building,Upper East Side, Manhattan,"{'lat': 40.7804101, 'lng': -73.9513891}"
4213,https://www.leasebreak.com/short-term-rental-details/150659/329-east-10th-street,"329 East 10th Street, 5",4750,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,2,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bond New York],,Rental building,Probably. Please confirm.,East Village, Manhattan,"{'lat': 40.7273277, 'lng': -73.9805469}"
4214,https://www.leasebreak.com/short-term-rental-details/152718/615-east-6th-street,"615 East 6th Street, 5",4750,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Niko Scott, (212) 941-XXXXClick to view",,Rental building,East Village, Manhattan,"{'lat': 40.7402718, 'lng': -73.9947931}"
4215,https://www.leasebreak.com/short-term-rental-details/89234/292-west-92nd-street,"292 West 92nd Street, 3B",4750,12 MONTH MIN,Immediate,"Jul 01, 2020",4,1,Unfurnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Spire Group],980,,Townhouse/house,Upper West Side, Manhattan,"{'lat': 40.7921923, 'lng': -73.9745777}"
4216,https://www.leasebreak.com/short-term-rental-details/153255/615-east-6th-street,"615 East 6th Street, 2-B",4750,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Niko Scott, (212) 941-XXXXClick to view",,Rental building,East Village, Manhattan,"{'lat': 40.724284, 'lng': -73.980605}"
4217,https://www.leasebreak.com/short-term-rental-details/124839/210-west-70th-street,210 West 70th Street,4750,1 MONTH MIN,"Aug 07, 2019","Sep 06, 2019",1,1,Furnished Only,"['Renovated', 'Doorman', 'Elevator', 'Pet Friendly']",Short Term Rental,Professional Landlord ,Rental building,Yes,The poster of this listing is NOT charging a brokerage fee.,Upper West Side, Manhattan,"{'lat': 40.7774537, 'lng': -73.9835311}"
4218,https://www.leasebreak.com/short-term-rental-details/152748/192-east-75th-street,"192 East 75th Street, 9-B",4750,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Siderow Residential Group],1050,,Rental building,Upper East Side, Manhattan,"{'lat': 40.771775, 'lng': -73.9598383}"
4219,https://www.leasebreak.com/short-term-rental-details/146864/1890-adam-clayton-powell-jr-boulevard,"1890 Adam Clayton Powell Jr Boulevard, 3-E",4750,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2,Unfurnished Only,"['Washer / Dryer', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Triplemint],"Tyler Whitman, (917) 565-XXXXClick to view",,Condo,West Harlem, Manhattan,"{'lat': 40.8024309, 'lng': -73.9535731}"
4220,https://www.leasebreak.com/short-term-rental-details/153012/635-west-42nd-street,"635 West 42nd Street, 12C",4750,3 MONTH MIN,Immediate,"Oct 02, 2019",2,1,Furnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Short Term Rental,Agent/Broker [River 2 River Realty Inc.],,Condo,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7615258, 'lng': -73.9994336}"
4221,https://www.leasebreak.com/short-term-rental-details/150229/312-west-98th-street,"312 West 98th Street, 4",4750,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Antoinette Mcneill, (212) 937-XXXXClick to view","Curtis Quow, (212) 539-XXXXClick to view",,Upper West Side, Manhattan,"{'lat': 40.7967097, 'lng': -73.9731887}"
4222,https://www.leasebreak.com/short-term-rental-details/148694/233-east-21st-street,"233 East 21st Street, 9",4750,12 MONTH MIN,"Jul 08, 2019","Jul 07, 2020",3,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Rental building,Probably. Please confirm.,Gramercy Park, Manhattan,"{'lat': 40.7370075, 'lng': -73.9825673}"
4223,https://www.leasebreak.com/short-term-rental-details/137185/114-mulberry-street,"114 Mulberry Street, 202",4750,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Compass],"Justin Montero, (917) 544-XXXXClick to view",,Rental building,Little Italy / Chinatown, Manhattan,"{'lat': 40.7174911, 'lng': -73.9980969}"
4224,https://www.leasebreak.com/short-term-rental-details/155113/210-east-68th-street,"210 East 68th Street, 12-I",4750,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],957,,Condo,Upper East Side, Manhattan,"{'lat': 40.7668836, 'lng': -73.9620886}"
