,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
5500,https://www.leasebreak.com/short-term-rental-details/145164/27-west-71st-street,"27 West 71st Street, 1C",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Condo,Probably. Please confirm.,Upper West Side, Manhattan,"{'lat': 40.7762161, 'lng': -73.9775162}"
5501,https://www.leasebreak.com/short-term-rental-details/149006/304-west-102nd-street,"304 West 102nd Street, 2-C",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.,Upper West Side, Manhattan,"{'lat': 40.7990304, 'lng': -73.97113399999999}"
5502,https://www.leasebreak.com/short-term-rental-details/143384/70-pine-street,70 Pine Street,3400,8.5 MONTH MIN,Immediate,"Mar 15, 2020",Studio,1,Any,"['Renovated', 'Exceptional Light', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Sublease,Tenant/Renter ,,Rental building,Yes,Financial District, Manhattan,"{'lat': 40.7065047, 'lng': -74.00777149999999}"
5503,https://www.leasebreak.com/short-term-rental-details/22046/106-central-park-south,"106 Central Park South, 8-O",3400,12 MONTH MIN,Immediate,"Jul 01, 2020",1,1,Any,"['Elevator', 'Doorman', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Barlavi Realty LLC],"Michele Barlavi, (646) 246-XXXXClick to view",,Condo,Central Park South, Manhattan,"{'lat': 40.7656545, 'lng': -73.9768438}"
5504,https://www.leasebreak.com/short-term-rental-details/108592/2322-adam-clayton-powell-jr-boulevard,"2322 Adam Clayton Powell Jr Boulevard, 5-H",3400,12 MONTH MIN,Immediate,"Jul 01, 2020",3,1.5,Unfurnished Only,"['Pet Friendly', 'Elevator']",Short Term Rental,Agent/Broker [Compass],1100,,Condo,West Harlem, Manhattan,"{'lat': 40.81638969999999, 'lng': -73.9433768}"
5505,https://www.leasebreak.com/short-term-rental-details/131893/512-east-13th-street,"512 East 13th Street, 2A",3400,1 MONTH MIN,Immediate,"Aug 02, 2019",1,1,Furnished Only,[],Short Term Rental,Agent/Broker [APT212],Rental building,Yes,The poster of this listing is charging a brokerage fee.,East Village, Manhattan,"{'lat': 40.7292518, 'lng': -73.9802711}"
5506,https://www.leasebreak.com/short-term-rental-details/80953/410-west-154th-street,"410 West 154th Street, 2",3400,3.5 MONTH MIN,Immediate,"Oct 24, 2019",2,1,Furnished Only,[],Short Term Rental,Agent/Broker [New York Habitat],Townhouse/house,Not Sure,The poster of this listing is charging a brokerage fee.,Washington Heights, Manhattan,"{'lat': 40.8301609, 'lng': -73.942326}"
5507,https://www.leasebreak.com/short-term-rental-details/133179/26-gramercy-park-south,"26 Gramercy Park South, 4-H",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Elevator', 'Doorman']",Standard 12 Month Rental,Agent/Broker [Compass],525,,Coop,Gramercy Park, Manhattan,"{'lat': 40.7371269, 'lng': -73.98561}"
5508,https://www.leasebreak.com/short-term-rental-details/149060/26-gramercy-park-south,"26 Gramercy Park South, 5C",3400,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",1,1,Unfurnished Only,"['Elevator', 'Doorman']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Jeff Nolan, (212) 500-XXXXClick to view",,Coop,Gramercy Park, Manhattan,"{'lat': 40.7371269, 'lng': -73.98561}"
5509,https://www.leasebreak.com/short-term-rental-details/142405/212-east-47th-street,"212 East 47th Street, 16A",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],628,,Condo,Midtown East, Manhattan,"{'lat': 40.7535354, 'lng': -73.9715708}"
5510,https://www.leasebreak.com/short-term-rental-details/150855/2000-broadway,"2000 Broadway, 6K",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Furnished Only,"['Elevator', 'Pet Friendly', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Brown Harris Stevens],550,,Condo,Upper West Side, Manhattan,"{'lat': 40.7753589, 'lng': -73.981396}"
5511,https://www.leasebreak.com/short-term-rental-details/154189/562-west-174th-street,562 West 174th Street,3400,24.5 MONTH MIN,"Jul 30, 2019","Jul 31, 2021",4,1,Any,"['Renovated', 'Elevator', 'Pet Friendly']",Lease Break,Tenant/Renter ,,Rental building,Yes,Washington Heights, Manhattan,"{'lat': 40.8444191, 'lng': -73.9366021}"
5512,https://www.leasebreak.com/short-term-rental-details/134735/2259-7th-avenue,"2259 7th Avenue, 3-W",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Jake Knopfler, (845) 826-XXXXClick to view",,Townhouse/house,Midtown West, Manhattan,"{'lat': 40.7565652, 'lng': -73.9870892}"
5513,https://www.leasebreak.com/short-term-rental-details/142928/212-east-47th-street,"212 East 47th Street, 23J",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],651,,Condo,Midtown East, Manhattan,"{'lat': 40.7535354, 'lng': -73.9715708}"
5514,https://www.leasebreak.com/short-term-rental-details/149335/4-east-116th-street,"4 East 116th Street, 1",3400,12 MONTH MIN,Immediate,"Jul 03, 2020",2,2,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bohemia Realty Group],,Rental building,Probably. Please confirm.,West Harlem, Manhattan,"{'lat': 40.8002593, 'lng': -73.9461541}"
5515,https://www.leasebreak.com/short-term-rental-details/144474/102-bradhurst-avenue,"102 Bradhurst Avenue, 401",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2,Unfurnished Only,"['Washer / Dryer', 'Elevator', 'Doorman']",Standard 12 Month Rental,Agent/Broker [Bohemia Realty Group],,Rental building,Probably. Please confirm.,West Harlem, Manhattan,"{'lat': 40.8247564, 'lng': -73.9415389}"
5516,https://www.leasebreak.com/short-term-rental-details/149086/363-west-19th-street,"363 West 19th Street, 3FW",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Furnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Michael S. Lorber, (917) 664-XXXXClick to view",,Condop,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7439656, 'lng': -74.0025296}"
5517,https://www.leasebreak.com/short-term-rental-details/19295/410-west-154th-street,"410 West 154th Street, 3",3400,2.5 MONTH MIN,"Jul 20, 2019","Sep 26, 2019",2,1,Furnished Only,[],Short Term Rental,Agent/Broker [New York Habitat],Townhouse/house,Yes,The poster of this listing is charging a brokerage fee.,Washington Heights, Manhattan,"{'lat': 40.8301609, 'lng': -73.942326}"
5518,https://www.leasebreak.com/short-term-rental-details/34158/360-west-34th-street,"360 West 34th Street, 6-V",3400,12 MONTH MIN,Immediate,"Jul 01, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Triumph Property Group],520,,Rental building,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7529766, 'lng': -73.9958918}"
5519,https://www.leasebreak.com/short-term-rental-details/67707/206-rivington-street,"206 Rivington Street, 4-E",3400,12 MONTH MIN,Immediate,"Jul 01, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Sam Flaxman, (860) 502-XXXXClick to view","Jessica Railey, (305) 510-XXXXClick to view",,Lower East Side, Manhattan,"{'lat': 40.7185146, 'lng': -73.98295159999999}"
5520,https://www.leasebreak.com/short-term-rental-details/142979/88-leonard-street,88 Leonard Street,3400,12 MONTH MIN,Immediate,"Jun 30, 2020",Studio,1,Any,"['Doorman', 'Elevator', 'Pet Friendly']",Sublease,Tenant/Renter ,,Rental building,Yes,Tribeca, Manhattan,"{'lat': 40.7170355, 'lng': -74.00477219999999}"
5521,https://www.leasebreak.com/short-term-rental-details/122243/1471-2nd-avenue,1471 2nd Avenue,3400,2 MONTH MIN,"Aug 01, 2019","Sep 30, 2019",1,1,Furnished Only,['Renovated'],Short Term Rental,Professional Landlord ,Rental building,Yes,The poster of this listing is NOT charging a brokerage fee.,Upper East Side, Manhattan,"{'lat': 40.7719025, 'lng': -73.9566685}"
5522,https://www.leasebreak.com/short-term-rental-details/141962/555-west-23rd-street,"555 West 23rd Street, N3C",3400,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",Studio,1,Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Cary Tamura, (212) 500-XXXXClick to view","Rajan Khanna, (212) 500-XXXXClick to view",,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.748696, 'lng': -74.006062}"
5523,https://www.leasebreak.com/short-term-rental-details/153228/305-west-52nd-street,"305 West 52nd Street, 5B",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [Halstead],,Condo,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7638041, 'lng': -73.9853445}"
5524,https://www.leasebreak.com/short-term-rental-details/152462/405-west-23rd-street,"405 West 23rd Street, 3I",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Halstead],,Coop,Probably. Please confirm.,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7469476, 'lng': -74.0018128}"
5525,https://www.leasebreak.com/short-term-rental-details/32910/55-wall-street,"55 Wall Street, 635",3400,12 MONTH MIN,Immediate,"Jul 01, 2020",Studio,1,Any,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Short Term Rental,Agent/Broker [Engel & Volkers NYC],"Peter Ward, (508) 789-XXXXClick to view",595,,Financial District, Manhattan,"{'lat': 40.7060794, 'lng': -74.0093213}"
5526,https://www.leasebreak.com/short-term-rental-details/69779/106-central-park-south,"106 Central Park South, 19-N",3400,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Furnished Only,"['Elevator', 'Doorman', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Compass],"Jarrod Guy Randolph, (917) 414-XXXXClick to view","Kevin Geloso, (646) 387-XXXXClick to view",513,Central Park South, Manhattan,"{'lat': 40.7656545, 'lng': -73.9768438}"
5527,https://www.leasebreak.com/short-term-rental-details/122777/1471-2nd-avenue,1471 2nd Avenue,3400,2 MONTH MIN,"Aug 02, 2019","Sep 30, 2019",1,1,Furnished Only,['Renovated'],Short Term Rental,Professional Landlord ,Rental building,Yes,The poster of this listing is NOT charging a brokerage fee.,Upper East Side, Manhattan,"{'lat': 40.7719025, 'lng': -73.9566685}"
