,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
1800,https://www.leasebreak.com/short-term-rental-details/148283/164-vernon-avenue,"164 Vernon Avenue, 3",2000,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [MNS],875,,Townhouse/house,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.6949028, 'lng': -73.9453734}"
1801,https://www.leasebreak.com/short-term-rental-details/152145/283-22nd-street,"283 22nd Street, 2L",2000,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Halstead],"Margaret Simmons, (718) 878-XXXXClick to view",660,,Greenwood, Brooklyn,"{'lat': 40.6599557, 'lng': -73.992346}"
1802,https://www.leasebreak.com/short-term-rental-details/122719/267-graham-avenue,"267 Graham Avenue, 3",2000,12 MONTH MIN,Immediate,"Jul 01, 2020",1,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Compass],"Kashif Khan, (718) 909-XXXXClick to view",,Townhouse/house,Williamsburg, Brooklyn,"{'lat': 40.7112914, 'lng': -73.9440628}"
1803,https://www.leasebreak.com/short-term-rental-details/150114/350-lincoln-place,350 Lincoln Place,2000,2 MONTH MIN,Immediate,"Aug 31, 2019",Just a Room,2 (Private),Furnished Only,"['Exceptional Light', 'Private Outdoor Space', 'Doorman', 'Elevator']",Apartment Share,Tenant/Renter ,,Rental building,No,Prospect Heights, Brooklyn,"{'lat': 40.672965, 'lng': -73.96459089999999}"
1804,https://www.leasebreak.com/short-term-rental-details/150885/675-linden-boulevard,"675 Linden Boulevard, 2-G",2000,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.,Flatbush, Brooklyn,"{'lat': 40.6539162, 'lng': -73.9333429}"
1805,https://www.leasebreak.com/short-term-rental-details/149607/6802-ridge-boulevard,"6802 Ridge Boulevard, 4N",2000,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Coldwell Banker],750,,Coop,Bay Ridge, Brooklyn,"{'lat': 40.6372353, 'lng': -74.0286352}"
1806,https://www.leasebreak.com/short-term-rental-details/149357/543-nostrand-avenue,"543 Nostrand Avenue, 3B",2000,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran],"Chris Cavorti, (718) 422-XXXXClick to view","Marvin Chu, (718) 422-XXXXClick to view",,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.6788791, 'lng': -73.9494503}"
1807,https://www.leasebreak.com/short-term-rental-details/152431/625-blake-avenue,"625 Blake Avenue, 2R",2000,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Condo,Probably. Please confirm.,East New York, Brooklyn,"{'lat': 40.667914, 'lng': -73.89572199999999}"
1808,https://www.leasebreak.com/short-term-rental-details/145783/1918-ave-h,"1918 Ave H, 3D",2000,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Bohemia Realty Group],,Rental building,Probably. Please confirm.,Midwood, Brooklyn,"{'lat': 40.6302473, 'lng': -73.95779499999999}"
1809,https://www.leasebreak.com/short-term-rental-details/150393/42-east-57th-street,"42 East 57th Street, 2",2000,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Flatbush, Brooklyn,"{'lat': 40.762684, 'lng': -73.9737019}"
