,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
5000,https://www.leasebreak.com/short-term-rental-details/155031/39-east-29th-street,"39 East 29th Street, 16E",3800,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Mdrn Residential],536,,Rental building,Nomad, Manhattan,"{'lat': 40.744422, 'lng': -73.984094}"
5001,https://www.leasebreak.com/short-term-rental-details/88985/81-charles-street,"81 Charles Street, 1",3800,9.5 MONTH MIN,"Jul 19, 2019","Apr 30, 2020",Studio,1,Furnished Only,[],Short Term Rental,Agent/Broker [New York Habitat],Rental building,Yes,The poster of this listing is charging a brokerage fee.,West Village / Meatpacking District, Manhattan,"{'lat': 40.7348726, 'lng': -74.0043817}"
5002,https://www.leasebreak.com/short-term-rental-details/152732/155-east-34th-street,"155 East 34th Street, 6-O",3800,24.5 MONTH MIN,"Jul 14, 2019","Jul 13, 2021",2,1,Unfurnished Only,"['Elevator', 'Doorman']",Standard 12 Month Rental,Agent/Broker [Compass],,Condo,Probably. Please confirm.,Murray Hill / Kips Bay, Manhattan,"{'lat': 40.746168, 'lng': -73.978543}"
5003,https://www.leasebreak.com/short-term-rental-details/139428/45-west-67th-street,"45 West 67th Street, 17-C",3800,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],719,,Condo,Upper West Side, Manhattan,"{'lat': 40.7741539, 'lng': -73.98058130000001}"
5004,https://www.leasebreak.com/short-term-rental-details/145077/340-west-17th-street,"340 West 17th Street, 5-B",3800,24.5 MONTH MIN,"Jul 11, 2019","Jul 10, 2021",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Compass],,Rental building,Probably. Please confirm.,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7422086, 'lng': -74.0029438}"
5005,https://www.leasebreak.com/short-term-rental-details/148668/117-east-57th-street,"117 East 57th Street, 38G",3800,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Warburg Realty],704,,Condo,Midtown East, Manhattan,"{'lat': 40.7614822, 'lng': -73.96982229999999}"
5006,https://www.leasebreak.com/short-term-rental-details/126909/62-west-62nd-street,"62 West 62nd Street, 6B",3800,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Furnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Patrick Currier, (917) 306-XXXXClick to view",675,,Upper West Side, Manhattan,"{'lat': 40.7705139, 'lng': -73.982637}"
5007,https://www.leasebreak.com/short-term-rental-details/153281/200-east-39th-street,200 East 39th Street,3800,1.5 MONTH MIN,"Jul 12, 2019","Aug 31, 2019",1,1,Any,"['Renovated', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Sublease,Tenant/Renter ,,Rental building,Yes,Murray Hill / Kips Bay, Manhattan,"{'lat': 40.7485986, 'lng': -73.9754964}"
5008,https://www.leasebreak.com/short-term-rental-details/100550/19-barrow-street,"19 Barrow Street, 2D",3800,1 MONTH MIN,Immediate,"Aug 02, 2019",Studio,1,Furnished Only,[],Short Term Rental,Agent/Broker [APT212],Rental building,Not Sure,The poster of this listing is charging a brokerage fee.,West Village / Meatpacking District, Manhattan,"{'lat': 40.732441, 'lng': -74.00271599999999}"
5009,https://www.leasebreak.com/short-term-rental-details/151243/245-east-2nd-street,"245 East 2nd Street, A",3800,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,1.5,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [REAL New York],"Dan Mordekai, (516) 650-XXXXClick to view",,Rental building,East Village, Manhattan,"{'lat': 40.73069, 'lng': -73.98669699999999}"
5010,https://www.leasebreak.com/short-term-rental-details/145894/20-spring-street,"20 Spring Street, 10",3800,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bond New York],,Rental building,Probably. Please confirm.,Soho / Nolita, Manhattan,"{'lat': 40.7213692, 'lng': -73.9950855}"
5011,https://www.leasebreak.com/short-term-rental-details/148456/61-west-62nd-street,"61 West 62nd Street, 5-L",3800,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Furnished Only,"['Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Compass],,Coop,Probably. Please confirm.,Upper West Side, Manhattan,"{'lat': 40.7712943, 'lng': -73.9829263}"
5012,https://www.leasebreak.com/short-term-rental-details/153581/102-forsyth-street,"102 Forsyth Street, 5",3800,12 MONTH MIN,"Aug 07, 2019","Aug 06, 2020",2,1,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [REAL New York],"Johnson Tsai, (949) 350-XXXXClick to view",,Rental building,Lower East Side, Manhattan,"{'lat': 40.718308, 'lng': -73.992572}"
