,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
1100,https://www.leasebreak.com/short-term-rental-details/154317/465-marcus-garvey-boulevard,"465 Marcus Garvey Boulevard, 6",2885,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.6812837, 'lng': -73.9375844}"
1101,https://www.leasebreak.com/short-term-rental-details/153038/150-union-avenue,"150 Union Avenue, 6-A",2885,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.,Williamsburg, Brooklyn,"{'lat': 40.7042459, 'lng': -73.94986779999999}"
1102,https://www.leasebreak.com/short-term-rental-details/148517/572-myrtle-avenue,"572 Myrtle Avenue, 2",2875,24.5 MONTH MIN,Immediate,"Jul 02, 2021",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [MNS],"Malvina Bebenek, (646) 651-XXXXClick to view",,Townhouse/house,Clinton Hill, Brooklyn,"{'lat': 40.6937826, 'lng': -73.9616751}"
1103,https://www.leasebreak.com/short-term-rental-details/151286/251-powers-street,251 Powers Street,2875,1 MONTH MIN,"Aug 01, 2019","Aug 31, 2019",Just a Room,1 (Shared),Furnished Only,[],Apartment Share,Professional Landlord ,Rental building,Yes,The poster of this listing is NOT charging a brokerage fee.,Williamsburg, Brooklyn,"{'lat': 40.71312, 'lng': -73.940005}"
1104,https://www.leasebreak.com/short-term-rental-details/155128/800-bergen-street,"800 Bergen Street, 3-D",2873,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",2,1,Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Compass],"Dennis Laronga, (917) 991-XXXXClick to view",,Rental building,Crown Heights, Brooklyn,"{'lat': 40.6778374, 'lng': -73.96136940000001}"
1105,https://www.leasebreak.com/short-term-rental-details/144386/110a-covert-street,"110A Covert Street, 2",2870,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Meier International Real Estate],,Townhouse/house,Probably. Please confirm.,Bushwick, Brooklyn,"{'lat': 40.6847913, 'lng': -73.9138025}"
1106,https://www.leasebreak.com/short-term-rental-details/149307/423-ocean-parkway,"423 Ocean Parkway, 3-A",2862,13 MONTH MIN,Immediate,"Aug 01, 2020",3,2,Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.,Kensington, Brooklyn,"{'lat': 40.6382736, 'lng': -73.9725115}"
1107,https://www.leasebreak.com/short-term-rental-details/154511/39-east-21st-street,"39 East 21st Street, 6-B",2862,1 MONTH MIN,Immediate,"Aug 02, 2019",2,1,Unfurnished Only,"['Washer / Dryer', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Compass],"Michael Chira, (908) 930-XXXXClick to view","David Chira, (908) 930-XXXXClick to view",,Prospect Lefferts Gardens, Brooklyn,"{'lat': 40.653524, 'lng': -73.960301}"
1108,https://www.leasebreak.com/short-term-rental-details/154559/39-east-21st-street,"39 East 21st Street, 6-C",2862,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Washer / Dryer', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Compass],"Michael Chira, (908) 930-XXXXClick to view","David Chira, (908) 930-XXXXClick to view",,Prospect Lefferts Gardens, Brooklyn,"{'lat': 40.653524, 'lng': -73.960301}"
1109,https://www.leasebreak.com/short-term-rental-details/154649/363-bond-street,"363 Bond Street, 201",2855,12 MONTH MIN,"Jul 10, 2019","Jul 09, 2020",Studio,1,Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condop,Probably. Please confirm.,Gowanus, Brooklyn,"{'lat': 40.677981, 'lng': -73.990079}"
1110,https://www.leasebreak.com/short-term-rental-details/150279/27-vanderbilt-avenue,"27 Vanderbilt Avenue, 3-A",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.,Clinton Hill, Brooklyn,"{'lat': 40.6970003, 'lng': -73.97038789999999}"
1111,https://www.leasebreak.com/short-term-rental-details/150280/27-vanderbilt-avenue,"27 Vanderbilt Avenue, 2-A",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.,Clinton Hill, Brooklyn,"{'lat': 40.6970003, 'lng': -73.97038789999999}"
1112,https://www.leasebreak.com/short-term-rental-details/145676/669-east-51st-street,"669 East 51st Street, Entire Building",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",Entire Building,N/A,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Kevin Mcneill, (212) 937-XXXXClick to view",,Townhouse/house,East Flatbush, Brooklyn,"{'lat': 40.7675473, 'lng': -73.9959825}"
1113,https://www.leasebreak.com/short-term-rental-details/146717/35-rogers-avenue,"35 Rogers Avenue, 4",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1.5,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Keller Williams NYC],"Ethan Karavani, (201) 815-XXXXClick to view",,Townhouse/house,Crown Heights, Brooklyn,"{'lat': 40.6764571, 'lng': -73.95243409999999}"
1114,https://www.leasebreak.com/short-term-rental-details/148001/100-prospect-park-west,"100 Prospect Park West, 5B",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Nelson Aybar],800,,Rental building,Park Slope, Brooklyn,"{'lat': 40.6669157, 'lng': -73.9751505}"
1115,https://www.leasebreak.com/short-term-rental-details/151844/639-4th-avenue,"639 4th Avenue, 5-D",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",2,2,Unfurnished Only,"['Private Outdoor Space', 'Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [MNS],"Aaron Rastegar, (516) 698-XXXXClick to view",,Condo,Greenwood, Brooklyn,"{'lat': 40.6635215, 'lng': -73.99432019999999}"
1116,https://www.leasebreak.com/short-term-rental-details/150311/66-south-6th-street,"66 South 6th Street, 3",2850,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Corcoran],"Chris Cavorti, (718) 422-XXXXClick to view","Evan F. Church, (718) 422-XXXXClick to view",700,Williamsburg, Brooklyn,"{'lat': 40.71098, 'lng': -73.96608599999999}"
1117,https://www.leasebreak.com/short-term-rental-details/116778/200-21st-street,"200 21st Street, 2B",2850,1 MONTH MIN,Immediate,"Aug 02, 2019",2,1.5,Unfurnished Only,"['Private Outdoor Space', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Condo,Probably. Please confirm.,Park Slope, Brooklyn,"{'lat': 40.6620446, 'lng': -73.9949121}"
1118,https://www.leasebreak.com/short-term-rental-details/147764/252-12th-street,"252 12th Street, 5-E",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Condo,Probably. Please confirm.,Park Slope, Brooklyn,"{'lat': 40.6677752, 'lng': -73.9890175}"
1119,https://www.leasebreak.com/short-term-rental-details/141123/358-55th-street,"358 55th Street, 2",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",4,2,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"John Wescott, (718) 832-XXXXClick to view","Tim Stanard, (718) 832-XXXXClick to view",,Sunset Park, Brooklyn,"{'lat': 40.6438879, 'lng': -74.0163479}"
1120,https://www.leasebreak.com/short-term-rental-details/141124/358-55th-street,"358 55th Street, 3",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",4,2,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"John Wescott, (718) 832-XXXXClick to view","Tim Stanard, (718) 832-XXXXClick to view",,Sunset Park, Brooklyn,"{'lat': 40.6438879, 'lng': -74.0163479}"
1121,https://www.leasebreak.com/short-term-rental-details/149340/225-15th-street,"225 15th Street, 3B",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Condo,Probably. Please confirm.,Park Slope, Brooklyn,"{'lat': 40.6654571, 'lng': -73.9886846}"
1122,https://www.leasebreak.com/short-term-rental-details/154726/264-webster-avenue,"264 Webster Avenue, 401",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Doorman', 'Elevator', 'Gym']",Standard 12 Month Rental,"Agent/Broker [Halstead Property, LLC]",842,,Condo,Kensington, Brooklyn,"{'lat': 40.632529, 'lng': -73.970888}"
1123,https://www.leasebreak.com/short-term-rental-details/152683/609-17th-street,"609 17th Street, 2",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",3,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Meghna Patel, (917) 941-XXXXClick to view",1000,,Windsor Terrace, Brooklyn,"{'lat': 40.65619, 'lng': -73.978386}"
1124,https://www.leasebreak.com/short-term-rental-details/145012/320-humboldt-street,"320 Humboldt Street, 3-R",2850,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,"Agent/Broker [Charles Rutenberg, LLC]",624,,Condo,Williamsburg, Brooklyn,"{'lat': 40.7128814, 'lng': -73.9422507}"
