,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
6300,https://www.leasebreak.com/short-term-rental-details/149403/521-east-5th-street,521 East 5th Street,2835,6 MONTH MIN,Immediate,"Dec 31, 2019",1,1,Unfurnished Only,"['Renovated', 'Superb Views', 'Private Outdoor Space', 'Pet Friendly']",Lease Assignment,Tenant/Renter ,,Rental building,Yes,East Village, Manhattan,"{'lat': 40.7245786, 'lng': -73.9832555}"
6301,https://www.leasebreak.com/short-term-rental-details/154966/314-east-78th-street,"314 East 78th Street, 16",2825,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Anthony Dellecave, (212) 937-XXXXClick to view",,Condo,Upper East Side, Manhattan,"{'lat': 40.7721494, 'lng': -73.9549243}"
6302,https://www.leasebreak.com/short-term-rental-details/69528/154-west-120th-street,"154 West 120th Street, 2",2825,12 MONTH MIN,Immediate,"Jul 01, 2020",1,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Compass],"Fabienne Lecole, (917) 405-XXXXClick to view",,Townhouse/house,Morningside Heights, Manhattan,"{'lat': 40.80519899999999, 'lng': -73.94986999999999}"
6303,https://www.leasebreak.com/short-term-rental-details/153818/300-east-46th-street,"300 East 46th Street, 15-K",2825,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly']",Standard 12 Month Rental,Agent/Broker [MNS],,Rental building,Probably. Please confirm.,Midtown East, Manhattan,"{'lat': 40.7520952, 'lng': -73.9700943}"
6304,https://www.leasebreak.com/short-term-rental-details/125437/236-east-36th-street,"236 East 36th Street, 9-L",2825,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],"Blayney Russell, (212) 683-XXXXClick to view",551,,Murray Hill / Kips Bay, Manhattan,"{'lat': 40.7461368, 'lng': -73.9757298}"
6305,https://www.leasebreak.com/short-term-rental-details/140581/431-east-87th-street,"431 East 87th Street, 5-FE",2815,13 MONTH MIN,Immediate,"Aug 02, 2020",Studio,1,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Elkin J. Serna, (917) 578-XXXXClick to view",,Townhouse/house,Upper East Side, Manhattan,"{'lat': 40.777148, 'lng': -73.9474399}"
6306,https://www.leasebreak.com/short-term-rental-details/153587/340-east-34th-street,"340 East 34th Street, 6J",2815,6 MONTH MIN,Immediate,"Jan 02, 2020",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym', 'High-rise']",Short Term Rental,Agent/Broker [Corcoran],515,,Condo,Murray Hill / Kips Bay, Manhattan,"{'lat': 40.7438937, 'lng': -73.9743313}"
6307,https://www.leasebreak.com/short-term-rental-details/154639/500-east-11th-street,"500 East 11th Street, 17M",2800,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [LG Fairmont],,Rental building,Probably. Please confirm.,East Village, Manhattan,"{'lat': 40.7282881, 'lng': -73.9816219}"
6308,https://www.leasebreak.com/short-term-rental-details/148500/608-east-9th-street,"608 East 9th Street, 5",2800,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Citi Habitats],,Rental building,Probably. Please confirm.,East Village, Manhattan,"{'lat': 40.7259046, 'lng': -73.9798119}"
6309,https://www.leasebreak.com/short-term-rental-details/152344/752-9th-avenue,"752 9th Avenue, 2R",2800,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Halstead],,Condo,Probably. Please confirm.,Midtown West, Manhattan,"{'lat': 40.7637987, 'lng': -73.98840299999999}"
6310,https://www.leasebreak.com/short-term-rental-details/153881/100-west-15th-street,"100 West 15th Street, 5-E",2800,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",Studio,1,Unfurnished Only,['Elevator'],Standard 12 Month Rental,Agent/Broker [Meier International Real Estate],,Coop,Probably. Please confirm.,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7381186, 'lng': -73.9969064}"
6311,https://www.leasebreak.com/short-term-rental-details/151835/167-morningside-avenue,"167 Morningside Avenue, 1A",2800,12 MONTH MIN,Immediate,"Jul 03, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Bohemia Realty Group],,Rental building,Probably. Please confirm.,West Harlem, Manhattan,"{'lat': 40.812286, 'lng': -73.95318}"
6312,https://www.leasebreak.com/short-term-rental-details/148778/207-west-109th-street,"207 West 109th Street, 1W",2800,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",1,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Victoria Logvinsky, (917) 251-XXXXClick to view",,Condop,Upper West Side, Manhattan,"{'lat': 40.8028208, 'lng': -73.964845}"
6313,https://www.leasebreak.com/short-term-rental-details/132651/10-east-128th-street,"10 East 128th Street, 2B",2800,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Washer / Dryer', 'Doorman', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Bohemia Realty Group],,Rental building,Probably. Please confirm.,West Harlem, Manhattan,"{'lat': 40.807916, 'lng': -73.9402875}"
6314,https://www.leasebreak.com/short-term-rental-details/152367/5-tudor-city-place,"5 Tudor City Place, 932",2800,12 MONTH MIN,"Jul 15, 2019","Jul 14, 2020",1,1,Unfurnished Only,"['Doorman', 'Elevator', 'Gym', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Compass],"Danielle Stout, (609) 647-XXXXClick to view",,Coop,Midtown East, Manhattan,"{'lat': 40.7479794, 'lng': -73.9708635}"
6315,https://www.leasebreak.com/short-term-rental-details/54841/27-west-72nd-street,"27 West 72nd Street, G1",2800,12 MONTH MIN,Immediate,"Jul 01, 2020",Studio,1,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Standard 12 Month Rental,Agent/Broker [Keller Williams NYC],,Condo,Probably. Please confirm.,Upper West Side, Manhattan,"{'lat': 40.7771354, 'lng': -73.97747369999999}"
6316,https://www.leasebreak.com/short-term-rental-details/127549/543-west-42nd-street,543 West 42nd Street,2800,1 MONTH MIN,"Aug 01, 2019","Aug 31, 2019",Studio,1,Furnished Only,"['Doorman', 'Elevator']",Sublease,Individual Landlord ,Coop,No,The poster of this listing is NOT charging a brokerage fee.,Midtown West, Manhattan,"{'lat': 40.7605383, 'lng': -73.9968682}"
6317,https://www.leasebreak.com/short-term-rental-details/153662/405-east-61st-street,"405 East 61st Street, 1C",2800,1 MONTH MIN,"Aug 01, 2019","Aug 31, 2019",Studio,1,Furnished Only,"['Renovated', 'Exceptional Light', 'Pet Friendly']",Short Term Rental,Agent/Broker [Oxford Property Group],Rental building,Yes,The poster of this listing is charging a brokerage fee.,Upper East Side, Manhattan,"{'lat': 40.7607943, 'lng': -73.96043999999999}"
6318,https://www.leasebreak.com/short-term-rental-details/127294/98-8th-avenue,"98 8th Avenue, 2R",2800,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],,Townhouse/house,Probably. Please confirm.,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7402199, 'lng': -74.00191}"
6319,https://www.leasebreak.com/short-term-rental-details/145986/628-east-14th-street,"628 East 14th Street, 9",2800,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Elevator', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Douglas Elliman],600,,Coop,Gramercy Park, Manhattan,"{'lat': 40.7287505, 'lng': -73.97681419999999}"
6320,https://www.leasebreak.com/short-term-rental-details/153667/405-east-61st-street,"405 East 61st Street, 2B",2800,1 MONTH MIN,"Aug 01, 2019","Aug 31, 2019",Studio,1,Furnished Only,"['Renovated', 'Exceptional Light', 'Pet Friendly']",Short Term Rental,Agent/Broker [Oxford Property Group],Rental building,Yes,The poster of this listing is charging a brokerage fee.,Upper East Side, Manhattan,"{'lat': 40.7607943, 'lng': -73.96043999999999}"
6321,https://www.leasebreak.com/short-term-rental-details/153936/235-west-146th-street,"235 West 146th Street, A15",2800,12 MONTH MIN,Immediate,"Jul 03, 2020",3,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Bohemia Realty Group],,Rental building,Probably. Please confirm.,West Harlem, Manhattan,"{'lat': 40.82327, 'lng': -73.94028999999999}"
6322,https://www.leasebreak.com/short-term-rental-details/151377/305-west-18th-street,"305 West 18th Street, 1-C",2800,12 MONTH MIN,Immediate,"Jul 02, 2020",Studio,1,Unfurnished Only,"['Elevator', 'Gym']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],,Condo,Probably. Please confirm.,Chelsea / Hudson Yards, Manhattan,"{'lat': 40.7326357, 'lng': -73.9975662}"
