,link,address,price,minimun_rent_range,movein,moveout,bedroom,bathroom,furnishied,amenity,listingtype,postedby,kind,renew,broker,borough1,borough2,coordinates
900,https://www.leasebreak.com/short-term-rental-details/142373/225-macdougal-street,"225 Macdougal Street, 1",3200,1 MONTH MIN,Immediate,"Aug 02, 2019",4,2,Unfurnished Only,"['Washer / Dryer', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],"Einat Bar, (347) 834-XXXXClick to view",,Townhouse/house,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.6803535, 'lng': -73.9121804}"
901,https://www.leasebreak.com/short-term-rental-details/153643/813-dean-street,"813 Dean Street, 1",3200,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,['Walk-up'],Standard 12 Month Rental,Agent/Broker [Douglas Elliman],"Anthony Robles, (917) 617-XXXXClick to view",,Condop,Prospect Heights, Brooklyn,"{'lat': 40.679367, 'lng': -73.96293299999999}"
902,https://www.leasebreak.com/short-term-rental-details/149553/30-monroe-place,"30 Monroe Place, 5-A",3200,12 MONTH MIN,Immediate,"Jul 02, 2020",1,1,Any,['Elevator'],Standard 12 Month Rental,Agent/Broker [Cooper & Cooper ],700,,Coop,Brooklyn Heights, Brooklyn,"{'lat': 40.6961279, 'lng': -73.99230519999999}"
903,https://www.leasebreak.com/short-term-rental-details/154681/1224-prospect-avenue,"1224 Prospect Avenue, 3A",3200,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",2,1,Unfurnished Only,"['Private Outdoor Space', 'Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Charlie Pigott, (718) 832-XXXXClick to view",750,,Windsor Terrace, Brooklyn,"{'lat': 40.6532492, 'lng': -73.9765565}"
904,https://www.leasebreak.com/short-term-rental-details/153920/756-myrtle-avenue,"756 Myrtle Avenue, 2H",3200,12 MONTH MIN,Immediate,"Jul 02, 2020",3,2,Unfurnished Only,"['Doorman', 'Elevator', 'Pet Friendly', 'High-rise']",Standard 12 Month Rental,Agent/Broker [Corcoran Group],"Jonathan Tager, (917) 789-XXXXClick to view",,Condo,Clinton Hill, Brooklyn,"{'lat': 40.694836, 'lng': -73.95210089999999}"
905,https://www.leasebreak.com/short-term-rental-details/34900/101-lafayette-avenue,"101 Lafayette Avenue, 4D",3200,7 MONTH MIN,Immediate,"Jan 31, 2020",1,1,Furnished Only,[],Short Term Rental,Agent/Broker [New York Habitat],Coop,Not Sure,The poster of this listing is charging a brokerage fee.,Fort Greene, Brooklyn,"{'lat': 40.6874978, 'lng': -73.973866}"
906,https://www.leasebreak.com/short-term-rental-details/150136/10-montieth-street,10 Montieth Street,3200,1 MONTH MIN,"Jul 15, 2019","Aug 15, 2019",1,1,Any,"['Renovated', 'Exceptional Light', 'Doorman', 'Elevator', 'Pet Friendly', 'Gym']",Sublease,Tenant/Renter ,,Rental building,Yes,Bushwick, Brooklyn,"{'lat': 40.7012005, 'lng': -73.9357079}"
907,https://www.leasebreak.com/short-term-rental-details/154250/712-lexington-avenue,"712 Lexington Avenue, 1",3200,12 MONTH MIN,"Jul 14, 2019","Jul 13, 2020",2,2.5,Unfurnished Only,"['Private Outdoor Space', 'Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Compass],,Rental building,Probably. Please confirm.,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.7613806, 'lng': -73.9693662}"
908,https://www.leasebreak.com/short-term-rental-details/148625/159-eastern-parkway,"159 Eastern Parkway, 3J",3200,12 MONTH MIN,Immediate,"Jul 02, 2020",2,1,Unfurnished Only,"['Pet Friendly', 'Elevator']",Standard 12 Month Rental,Agent/Broker [Rolling Stone Realty],,Rental building,Probably. Please confirm.,Prospect Heights, Brooklyn,"{'lat': 40.6723359, 'lng': -73.9638263}"
909,https://www.leasebreak.com/short-term-rental-details/154259/571-greene-avenue,"571 Greene Avenue, 2",3200,12 MONTH MIN,"Aug 01, 2019","Jul 31, 2020",3,2,Unfurnished Only,"['Washer / Dryer', 'Pet Friendly', 'Walk-up']",Standard 12 Month Rental,Agent/Broker [Living New York],,Rental building,Probably. Please confirm.,Bedford-Stuyvesant, Brooklyn,"{'lat': 40.688618, 'lng': -73.94742699999999}"
